El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	40	235	130	145	118.04	0.1	0	-86.95	28.189	472.652	1000	3	0	359	170	0.8	Proco2	1	9.54	12.03	25.5	19/02/2020	11:48:54
Mixed/nonconventional	50	70	210	190	165.82	0.24	0	-506.82	6.125	779.76	1000	3	0	238	185	0.3	Proco2	1	9.09	12.03	25.5	19/02/2020	11:49:00
Mixed/nonconventional	50	70	190	170	158.82	0.14	0	525.56	9.386	779.76	1000	3	0	238	185	0.3	Proco2	2	9.09	12.03	25.5	19/02/2020	11:49:00
Mixed/nonconventional	50	215	125	140	122.81	0.05	0	-35.84	62.565	720.243	1000	3	0	255	183	0.4	Proco2	1	9.12	12.03	25	19/02/2020	11:49:06
Mixed/nonconventional	60	75	165	180	134.68	0.08	0	94.88	-7.672	901.97	1000	3	0	209	189	0.2	Proco2	1	8.94	12.03	25	19/02/2020	11:49:11
Mixed/nonconventional	60	80	220	200	150.61	0	0	204.77	7.223	1012.544	1000	3	0	189	191	0.2	Proco2	1	8.88	12.03	25	19/02/2020	11:49:17
Mixed/nonconventional	60	80	200	180	163.75	0.08	0	60.25	12.566	1012.544	1000	3	0	189	191	0.2	Proco2	2	8.88	12.03	25	19/02/2020	11:49:17
Mixed/nonconventional	60	225	135	150	116.28	0.05	0	-475.76	71.327	867.166	1000	3	0	216	188	0.2	Proco2	1	8.97	12.03	25	19/02/2020	11:49:23
Mixed/nonconventional	60	190	120	130	129.35	0	0	-49.75	79.327	809.198	1000	3	0	231	187	0.3	Proco2	1	9	12.03	25.5	19/02/2020	11:49:29
Mixed/nonconventional	70	90	230	210	118.74	0.32	0	142.15	4.634	823.887	1000	3	0	224	185	0.3	Proco2	1	8.97	12.03	25	19/02/2020	11:49:35
Mixed/nonconventional	70	90	210	190	256.08	92.62	0	749.73	15.99	823.887	1000	3	0	224	185	0.3	Proco2	2	8.97	12.03	25	19/02/2020	11:49:35
Mixed/nonconventional	70	235	145	160	112.3	0.05	0	-232.5	56.01	705.1	1000	3	0	258	182	0.4	Proco2	1	9.06	12.03	25.5	19/02/2020	11:49:41
Mixed/nonconventional	70	200	130	140	102.26	0.04	0	10.09	61.147	789.012	1000	3	0	234	185	0.3	Proco2	1	9	12.03	25	19/02/2020	11:49:47
Mixed/nonconventional	70	180	120	130	119.62	0	0	-49.4	90.598	713.833	1000	3	0	254	181	0.4	Proco2	1	9.06	12.03	25	19/02/2020	11:49:53
Mixed/nonconventional	80	95	200	185	135.49	4.12	0	-510.13	8.423	984.309	1000	6	0	191	188	0.2	Proco2	1	8.88	12.01	25	19/02/2020	11:50:03
Mixed/nonconventional	80	95	185	170	117.78	0.07	0	20	11.715	984.309	1000	6	0	191	188	0.2	Proco2	2	8.88	12.01	25	19/02/2020	11:50:03
Mixed/nonconventional	80	100	200	220	132.39	0.66	0	-720.97	-10.205	1017.034	1000	3	0	187	190	0.2	Proco2	1	8.88	12.03	25.5	19/02/2020	11:50:08
Mixed/nonconventional	80	210	140	150	111.33	0.05	0	-475.8	74.489	882.815	1000	3	0	214	189	0.2	Proco2	1	8.94	12.03	25.5	19/02/2020	11:50:14
Mixed/nonconventional	80	190	130	140	94.98	0	0	9.46	89.877	891.838	1000	3	0	211	188	0.2	Proco2	1	8.94	12.03	25.5	19/02/2020	11:50:20
Mixed/nonconventional	90	105	210	195	148.64	4.31	0	-912	7.104	756.74	1000	6	0	243	184	0.3	Proco2	1	9.09	12.03	25.5	19/02/2020	11:50:30
Mixed/nonconventional	90	105	195	180	130.24	0.25	0	895.42	9.959	756.74	1000	6	0	243	184	0.3	Proco2	2	9.09	12.03	25.5	19/02/2020	11:50:30
Mixed/nonconventional	90	105	180	165	100.77	0.35	0	-551.61	13.485	756.74	1000	6	0	243	184	0.3	Proco2	3	9.09	12.03	25.5	19/02/2020	11:50:30
Mixed/nonconventional	90	110	210	230	117.33	0.71	0	-562.2	-7.701	866.049	1000	3	0	217	188	0.3	Proco2	1	8.97	12.03	25	19/02/2020	11:50:36
Mixed/nonconventional	90	220	150	160	94.92	0.05	0	146.83	47.965	666.757	1000	3	0	272	181	0.4	Proco2	1	9.15	12.03	25.5	19/02/2020	11:50:42
Mixed/nonconventional	90	200	140	150	103.15	0.03	0	-475.91	87.398	798.57	1000	3	0	233	186	0.3	Proco2	1	9	12.03	25.5	19/02/2020	11:50:48
Mixed/nonconventional	90	180	130	140	83.99	0.06	0	9.44	96.487	721.808	1000	3	0	253	183	0.4	Proco2	1	9.09	12.03	25.5	19/02/2020	11:50:54
Mixed/nonconventional	100	115	220	205	113.33	3.28	0	-390.89	6.454	901.76	1000	6	0	206	186	0.2	Proco2	1	8.91	12.03	25.5	19/02/2020	11:51:03
Mixed/nonconventional	100	115	205	190	122.87	0.25	0	361	11.197	901.76	1000	6	0	206	186	0.2	Proco2	2	8.91	12.03	25.5	19/02/2020	11:51:04
Mixed/nonconventional	100	115	190	175	109.96	0.14	0	-357.18	17.535	901.76	1000	6	0	206	186	0.2	Proco2	3	8.91	12.03	25.5	19/02/2020	11:51:04
Mixed/nonconventional	100	230	160	170	90.1	0.06	0	282.93	46.102	675.122	1000	3	0	266	180	0.4	Proco2	1	9.12	12.03	25.5	19/02/2020	11:51:09
Mixed/nonconventional	100	210	150	160	89.41	0.05	0	147.42	76.257	803.868	1000	3	0	229	184	0.3	Proco2	1	8.97	12.03	25.5	19/02/2020	11:51:15
Mixed/nonconventional	100	190	140	150	93.66	0.04	0	-475.82	120.735	809.958	1000	3	0	228	185	0.3	Proco2	1	8.97	12.03	25.5	19/02/2020	11:51:21
Mixed/nonconventional	110	220	160	170	83.33	0.03	0	282.76	60.386	682.941	1000	3	0	264	181	0.4	Proco2	1	9.12	12.03	25.5	19/02/2020	11:51:27
Mixed/nonconventional	110	200	150	160	82.37	0	0	147.81	108.476	827.424	1000	3	0	223	185	0.3	Proco2	1	8.97	12.03	25.5	19/02/2020	11:51:33
Mixed/nonconventional	110	180	140	150	80.78	0.05	0	-475.52	159.479	744.287	1000	3	0	245	182	0.3	Proco2	1	9.03	12.03	25.5	19/02/2020	11:51:39
Mixed/nonconventional	0	195	90	105	151.87	0.1	0	457.25	37.961	494.721	1000	3	0	343	170	0.7	Proco2	1	9.39	12.03	25.5	19/02/2020	11:51:45
Mixed/nonconventional	10	205	100	115	139.68	0.16	0	549	48.452	686.563	1000	3	0	263	181	0.4	Proco2	1	9.09	12.03	25.5	19/02/2020	11:51:51
Mixed/nonconventional	20	185	95	110	144.74	0.26	0	-794.23	61.399	599.712	1000	3	0	296	177	0.5	Proco2	1	9.24	12.03	25.5	19/02/2020	11:51:57
Mixed/nonconventional	20	215	110	125	133.72	0.34	0	522.26	38.965	576.735	1000	3	0	305	176	0.5	Proco2	1	9.24	12.03	25.5	19/02/2020	11:52:02
Mixed/nonconventional	30	195	105	120	129.92	0.07	0	3.33	46.172	502.425	1000	3	0	339	170	0.7	Proco2	1	9.36	12.03	25.5	19/02/2020	11:52:08
Mixed/nonconventional	40	205	115	130	136.36	0.03	0	-6.27	46.617	483.309	1000	3	0	350	169	0.7	Proco2	1	9.42	12.03	25.5	19/02/2020	11:52:14
Mixed/nonconventional	50	180	110	120	122.14	0.09	0	426.4	63.826	689.534	1000	3	0	262	181	0.4	Proco2	1	9.12	12.03	25.5	19/02/2020	11:52:20
Mixed/nonconventional	110	125	230	215	92.51	0.93	0	174.39	4.5	770.264	1000	3	0	237	183	0.3	Proco2	1	9	12.01	26	19/02/2020	11:52:26
Mixed/nonconventional	110	125	215	200	106.22	0.43	0	-36.9	8.268	770.264	1000	3	0	237	183	0.3	Proco2	2	9	12.01	26	19/02/2020	11:52:26
Mixed/nonconventional	110	125	200	185	101.74	0.36	0	-53.65	13.858	770.264	1000	3	0	237	183	0.3	Proco2	3	9	12.01	26	19/02/2020	11:52:26
Mixed/nonconventional	235	180	205	210	54.83	0.17	0	-133.6	-74.317	638.716	1000	3	0	279	178	0.4	Proco2	1	9.15	12.03	26	19/02/2020	11:52:32
Mixed/nonconventional	235	190	210	215	49.42	0.03	0	110.06	-106.925	679.663	1000	3	0	265	180	0.4	Proco2	1	9.09	12.03	26	19/02/2020	11:52:38
Mixed/nonconventional	235	200	215	220	40.87	0.05	0	-145.5	-149.847	691.155	1000	3	0	261	180	0.4	Proco2	1	9.09	12.03	26	19/02/2020	11:52:44
Mixed/nonconventional	235	210	220	225	31.55	0.04	0	-138.49	-201.479	601.929	1000	3	0	236	142	0.4	Proco2	1	10.13	12.01	26	19/02/2020	11:52:50
Mixed/nonconventional	235	220	225	230	38.53	0	0	133.24	-197.463	160.991	1000	3	0	80	13	0.5	Proco2	1	12.31	12.03	26	19/02/2020	11:52:56
Mixed/nonconventional	230	120	170	180	100.03	0.05	0	557.07	-63.969	602.693	1000	3	0	294	177	0.5	Proco2	1	9.24	12.03	26	19/02/2020	11:53:01
Mixed/nonconventional	230	140	180	190	88.51	0.05	0	-88.19	-73.563	522.209	1000	3	0	329	172	0.6	Proco2	1	9.36	12.03	26	19/02/2020	11:53:07
Mixed/nonconventional	230	160	190	200	72.72	0.05	0	59.8	-123.547	640.492	1000	3	0	280	179	0.4	Proco2	1	9.18	12.03	26	19/02/2020	11:53:13
Mixed/nonconventional	230	185	205	210	48.82	0.05	0	51.75	-101.161	651.039	1000	3	0	275	179	0.4	Proco2	1	9.15	12.03	26	19/02/2020	11:53:19
Mixed/nonconventional	230	195	210	215	41.89	0.03	0	-37.43	-140.484	632.137	1000	3	0	282	178	0.4	Proco2	1	9.18	12.03	26	19/02/2020	11:53:25
Mixed/nonconventional	230	205	215	220	34.96	0.03	0	-25.79	-202.788	546.702	1000	3	0	251	137	0.5	Proco2	1	10.25	12.03	26	19/02/2020	11:53:31
Mixed/nonconventional	230	215	220	225	34.75	0.03	0	-198.16	-198.852	179.758	1000	3	0	84	15	0.5	Proco2	1	12.28	12.01	26	19/02/2020	11:53:37
Mixed/nonconventional	225	170	195	200	71.31	0.27	0	105.08	-114.352	755.632	1000	3	0	243	184	0.3	Proco2	1	9.09	12.03	26	19/02/2020	11:53:43
Mixed/nonconventional	225	180	200	205	56.76	0.03	0	55.16	-131.273	726.603	1000	3	0	250	182	0.3	Proco2	1	9.09	12.03	26	19/02/2020	11:53:49
Mixed/nonconventional	225	190	205	210	41.88	0.05	0	-99.92	-174.037	783.356	1000	3	0	234	183	0.3	Proco2	1	9.03	12.03	26.5	19/02/2020	11:53:54
Mixed/nonconventional	225	200	210	215	36.97	0.03	0	96.02	-200.169	510.342	1000	3	0	148	75	0.3	Proco2	1	11.38	12.03	26.5	19/02/2020	11:54:00
Mixed/nonconventional	225	210	215	220	34.05	0	0	-163.31	-197.053	181.793	1000	3	0	56	10	0.3	Proco2	1	12.34	12.03	26.5	19/02/2020	11:54:06
Mixed/nonconventional	225	220	230	235	35.08	0.07	0	183.51	197.689	531.099	1000	3	0	213	113	0.4	Proco2	1	10.82	12.03	27	19/02/2020	11:54:12
Mixed/nonconventional	220	130	170	180	89.7	0.07	0	144.06	-81.76	572.693	1000	3	0	306	175	0.5	Proco2	1	9.33	12.05	26.5	19/02/2020	11:54:18
Mixed/nonconventional	220	150	180	190	76.4	0.03	0	-59.68	-105.392	520.067	1000	3	0	330	172	0.6	Proco2	1	9.39	12.03	26.5	19/02/2020	11:54:24
Mixed/nonconventional	220	175	195	200	63.41	0	0	427.68	-123.343	611.061	1000	3	0	290	177	0.5	Proco2	1	9.24	12.03	27	19/02/2020	11:54:30
Mixed/nonconventional	220	185	200	205	48.16	0.03	0	-73.99	-168.028	657.716	1000	3	0	272	179	0.4	Proco2	1	9.15	12.03	27	19/02/2020	11:54:36
Mixed/nonconventional	220	195	205	210	34.07	0.03	0	8.97	-199.46	551.752	1000	3	0	242	133	0.4	Proco2	1	10.37	12.03	26.5	19/02/2020	11:54:41
Mixed/nonconventional	220	205	210	215	36.53	0.06	0	-8.81	-197.946	170.231	1000	3	0	78	13	0.5	Proco2	1	12.28	12.01	27	19/02/2020	11:54:47
Mixed/nonconventional	220	215	235	230	30.23	0.04	0	-130.73	-50.66	631.736	1000	3	0	284	179	0.4	Proco2	1	9.24	12.03	27	19/02/2020	11:54:53
Mixed/nonconventional	220	215	230	225	37.86	0.03	0	285.91	-253.756	631.736	1000	3	0	284	179	0.4	Proco2	2	9.24	12.03	27	19/02/2020	11:54:53
Mixed/nonconventional	215	160	185	190	66.13	0.05	0	-91.2	-101.962	726.627	1000	3	0	251	182	0.3	Proco2	1	9.15	12.01	27	19/02/2020	11:54:59
Mixed/nonconventional	215	170	190	195	48.66	0.06	0	-95.28	-107.701	695.3	1000	3	0	260	181	0.4	Proco2	1	9.12	12.03	27	19/02/2020	11:55:05
Mixed/nonconventional	215	180	195	200	56.07	0.07	0	183.05	-195.934	658.652	1000	3	0	262	173	0.4	Proco2	1	9.39	12.03	27	19/02/2020	11:55:11
Mixed/nonconventional	215	190	200	205	39.96	0.03	0	9.1	-200.48	472.829	1000	3	0	166	79	0.4	Proco2	1	11.32	12.03	27.5	19/02/2020	11:55:17
Mixed/nonconventional	215	200	205	210	34.84	0.04	0	-73.91	-195.988	176.718	1000	3	0	62	11	0.3	Proco2	1	12.34	12.03	27.5	19/02/2020	11:55:23
Mixed/nonconventional	215	210	235	230	30.16	0.05	0	-122.31	-23.056	720.393	1000	3	0	254	183	0.4	Proco2	1	9.12	12.03	27	19/02/2020	11:55:29
Mixed/nonconventional	215	210	230	225	28.7	0.04	0	299.69	-54.851	720.393	1000	3	0	254	183	0.4	Proco2	2	9.12	12.03	27	19/02/2020	11:55:29
Mixed/nonconventional	215	210	225	220	37.6	0.04	0	-431.46	-287.418	720.393	1000	3	0	254	183	0.4	Proco2	3	9.12	12.03	27	19/02/2020	11:55:29
Mixed/nonconventional	210	120	160	170	75.33	0	0	307.4	-82.706	689.823	1000	3	0	261	180	0.4	Proco2	1	9.15	12.03	27	19/02/2020	11:55:35
Mixed/nonconventional	210	140	170	180	76.75	0.03	0	77.24	-117.77	578.508	1000	3	0	302	175	0.5	Proco2	1	9.27	12.05	27	19/02/2020	11:55:41
Mixed/nonconventional	210	165	185	190	58.46	0	0	57	-131.394	706.146	1000	3	0	256	181	0.4	Proco2	1	9.12	12.03	27	19/02/2020	11:55:46
Mixed/nonconventional	210	175	190	195	42.47	0.05	0	-368.65	-155.581	690.509	1000	3	0	262	181	0.4	Proco2	1	9.09	12.03	27.5	19/02/2020	11:55:52
Mixed/nonconventional	210	185	195	200	46.46	0.02	0	408.08	-200.973	407.649	1000	3	0	131	53	0.3	Proco2	1	11.71	12.03	27.5	19/02/2020	11:55:58
Mixed/nonconventional	210	195	200	205	35.36	0.05	0	-71.38	-195.38	173.602	1000	3	0	62	11	0.4	Proco2	1	12.34	12.03	27.5	19/02/2020	11:56:04
Mixed/nonconventional	210	205	235	230	29.51	0.07	0	-121.98	-11.236	717.82	1000	3	0	254	182	0.4	Proco2	1	9.15	12.03	27.5	19/02/2020	11:56:10
Mixed/nonconventional	210	205	230	225	25.75	0.08	0	301.05	-19.612	717.82	1000	3	0	254	182	0.4	Proco2	2	9.15	12.03	27.5	19/02/2020	11:56:10
Mixed/nonconventional	210	205	225	220	25.3	0.03	0	-330.89	-48.172	717.82	1000	3	0	254	182	0.4	Proco2	3	9.15	12.03	27.5	19/02/2020	11:56:10
Mixed/nonconventional	210	205	220	215	29.31	0.04	0	159.89	-223.219	717.82	1000	3	0	254	182	0.4	Proco2	4	9.15	12.03	27.5	19/02/2020	11:56:10
Mixed/nonconventional	205	150	175	180	74.15	0.1	0	30.81	-88.351	561.453	1000	3	0	309	174	0.6	Proco2	1	9.33	12.03	27.5	19/02/2020	11:56:16
Mixed/nonconventional	205	160	180	185	60.03	0.03	0	0.3	-138.761	726.161	1000	3	0	250	181	0.3	Proco2	1	9.09	12.03	28	19/02/2020	11:56:22
Mixed/nonconventional	205	170	185	190	49.97	0	0	-88.44	-183.213	691.122	1000	3	0	258	178	0.4	Proco2	1	9.15	12.03	27.5	19/02/2020	11:56:28
Mixed/nonconventional	205	180	190	195	36.15	0	0	-192.39	-202.684	528.471	1000	3	0	211	111	0.4	Proco2	1	10.76	12.03	28	19/02/2020	11:56:34
Mixed/nonconventional	205	190	195	200	42.81	0	0	266.14	-194.039	142.41	1000	3	0	52	7	0.4	Proco2	1	12.37	12.03	28	19/02/2020	11:56:40
Mixed/nonconventional	205	200	235	230	38.62	0.03	0	-124.12	-8.628	736.965	1000	3	0	249	183	0.3	Proco2	1	9.09	12.03	27.5	19/02/2020	11:56:46
Mixed/nonconventional	205	200	230	225	33.83	0.07	0	300.81	-13.228	736.965	1000	3	0	249	183	0.3	Proco2	2	9.09	12.03	27.5	19/02/2020	11:56:46
Mixed/nonconventional	205	200	225	220	29.49	0.07	0	-298.5	-23.058	736.965	1000	3	0	249	183	0.3	Proco2	3	9.09	12.03	27.5	19/02/2020	11:56:46
Mixed/nonconventional	205	200	220	215	27.79	0	0	180.95	-54.329	736.965	1000	3	0	249	183	0.3	Proco2	4	9.09	12.03	27.5	19/02/2020	11:56:46
Mixed/nonconventional	205	200	215	210	34.92	0	0	-107.94	-273.045	736.965	1000	3	0	249	183	0.3	Proco2	5	9.09	12.03	27.5	19/02/2020	11:56:46
Mixed/nonconventional	200	130	160	170	66.62	0.07	0	262.31	-115.116	651.454	1000	3	0	272	177	0.4	Proco2	1	9.15	12.03	27.5	19/02/2020	11:56:52
Mixed/nonconventional	200	155	175	180	66	0.18	0	177.29	-51.988	247.454	1000	3	0	399	99	1.6	Proco2	1	10.85	12.03	28	19/02/2020	11:56:57
Mixed/nonconventional	200	165	180	185	51.81	0.04	0	-120.44	-196.811	716.104	1000	3	0	246	176	0.3	Proco2	1	9.24	12.03	28	19/02/2020	11:57:03
Mixed/nonconventional	200	175	185	190	42.44	0.03	0	23.31	-201.688	447.942	1000	3	0	162	73	0.4	Proco2	1	11.41	12.03	28	19/02/2020	11:57:09
Mixed/nonconventional	200	185	190	195	31.33	0.05	0	-403.04	-196.76	197.303	1000	3	0	61	12	0.3	Proco2	1	12.31	12.01	28	19/02/2020	11:57:15
Mixed/nonconventional	200	195	225	220	40.24	0.04	0	-281.24	-16.071	752.807	1000	3	0	244	184	0.3	Proco2	1	9.09	12.03	28.5	19/02/2020	11:57:21
Mixed/nonconventional	200	195	220	215	37.75	0.09	0	189.41	-30.154	752.807	1000	3	0	244	184	0.3	Proco2	2	9.09	12.03	28.5	19/02/2020	11:57:21
Mixed/nonconventional	200	195	215	210	35.38	0	0	-76.04	-70.64	752.807	1000	3	0	244	184	0.3	Proco2	3	9.09	12.03	28.5	19/02/2020	11:57:21
Mixed/nonconventional	200	195	210	205	41.14	0	0	52.27	-328.594	752.807	1000	3	0	244	184	0.3	Proco2	4	9.09	12.03	28.5	19/02/2020	11:57:21
Mixed/nonconventional	195	140	165	170	58.55	0.12	0	-15.78	-71.741	577.414	1000	3	0	303	175	0.5	Proco2	1	9.27	12.03	28.5	19/02/2020	11:57:27
Mixed/nonconventional	195	150	170	175	56.11	0.05	0	35.35	-101.666	569.268	1000	3	0	306	174	0.5	Proco2	1	9.3	12.03	28.5	19/02/2020	11:57:33
Mixed/nonconventional	195	160	175	180	57.74	0.06	0	26.07	-192.989	630.034	1000	3	0	209	131	0.3	Proco2	1	10.4	12.03	28.5	19/02/2020	11:57:39
Mixed/nonconventional	195	170	180	185	44.2	0.05	0	-14	-199.393	425.15	1000	3	0	154	65	0.4	Proco2	1	11.53	12.03	28	19/02/2020	11:57:45
Mixed/nonconventional	195	180	185	190	38.28	0.04	0	-88.53	-193.749	159.008	1000	3	0	62	10	0.4	Proco2	1	12.34	12.03	28.5	19/02/2020	11:57:51
Mixed/nonconventional	195	185	225	235	46.94	0.04	0	-170.36	18.899	758.943	1000	3	0	243	184	0.3	Proco2	1	9.12	12.03	28.5	19/02/2020	11:57:56
Mixed/nonconventional	195	190	225	220	35.18	0.11	0	-269.87	-7.883	739.082	1000	3	0	248	183	0.3	Proco2	1	9.09	12.03	28.5	19/02/2020	11:58:02
Mixed/nonconventional	195	190	220	215	34.17	0.09	0	196.3	-13.4	739.082	1000	3	0	248	183	0.3	Proco2	2	9.09	12.03	28.5	19/02/2020	11:58:02
Mixed/nonconventional	195	190	215	210	30.78	0.07	0	-63.21	-24.138	739.082	1000	3	0	248	183	0.3	Proco2	3	9.09	12.03	28.5	19/02/2020	11:58:03
Mixed/nonconventional	195	190	210	205	27.1	0.05	0	56.18	-53.122	739.082	1000	3	0	248	183	0.3	Proco2	4	9.09	12.03	28.5	19/02/2020	11:58:03
Mixed/nonconventional	195	190	205	200	30.96	0.07	0	-70.76	-242.795	739.082	1000	3	0	248	183	0.3	Proco2	5	9.09	12.03	28.5	19/02/2020	11:58:03
Mixed/nonconventional	190	120	150	160	70.96	0.03	0	-83.78	-130.256	692.028	1000	3	0	259	180	0.4	Proco2	1	9.12	12.03	28.5	19/02/2020	11:58:08
Mixed/nonconventional	190	145	165	170	50.26	0.07	0	159.38	-62.183	388.651	1000	3	0	391	152	1	Proco2	1	9.77	12.01	28.5	19/02/2020	11:58:14
Mixed/nonconventional	190	155	170	175	46.77	0.12	0	-96.35	-61.484	247.792	1000	3	0	398	99	1.6	Proco2	1	10.85	12.03	28.5	19/02/2020	11:58:20
Mixed/nonconventional	190	165	175	180	45.33	0.03	0	117.12	-200.016	415.841	1000	3	0	149	62	0.4	Proco2	1	11.59	12.03	29	19/02/2020	11:58:26
Mixed/nonconventional	190	175	180	185	35.61	0.04	0	-7.44	-197.043	173.826	1000	3	0	66	12	0.4	Proco2	1	12.31	12.03	29	19/02/2020	11:58:32
Mixed/nonconventional	190	180	220	230	53	0	0	-37.23	19.522	694.301	1000	3	0	261	181	0.4	Proco2	1	9.18	12.03	28.5	19/02/2020	11:58:38
Mixed/nonconventional	190	185	220	215	48.41	0.1	0	201.4	-11.275	768.196	1000	3	0	239	183	0.3	Proco2	1	9.06	12.03	29	19/02/2020	11:58:44
Mixed/nonconventional	190	185	215	210	43.77	0	0	-57.52	-17.84	768.196	1000	3	0	239	183	0.3	Proco2	2	9.06	12.03	29	19/02/2020	11:58:44
Mixed/nonconventional	190	185	210	205	36.98	0.03	0	55.34	-30.141	768.196	1000	3	0	239	183	0.3	Proco2	3	9.06	12.03	29	19/02/2020	11:58:44
Mixed/nonconventional	190	185	205	200	35.56	0.03	0	-28.98	-72.47	768.196	1000	3	0	239	183	0.3	Proco2	4	9.06	12.03	29	19/02/2020	11:58:44
Mixed/nonconventional	190	185	200	195	40.69	0	0	-353.59	-331.69	768.196	1000	3	0	239	183	0.3	Proco2	5	9.06	12.03	29	19/02/2020	11:58:44
Mixed/nonconventional	185	130	155	160	61.3	0.09	0	-308.94	-85.353	656.132	1000	3	0	269	176	0.4	Proco2	1	9.15	12.01	28.5	19/02/2020	11:58:50
Mixed/nonconventional	185	140	160	165	49.83	0.05	0	296.53	-93.886	591.948	1000	3	0	295	174	0.5	Proco2	1	9.24	12.03	28.5	19/02/2020	11:58:56
Mixed/nonconventional	185	150	165	170	44.51	0.05	0	18.98	-137.969	584.255	1000	3	0	298	174	0.5	Proco2	1	9.21	12.03	29	19/02/2020	11:59:02
Mixed/nonconventional	185	160	170	175	38.71	0.03	0	17.79	-194.63	473.841	1000	3	0	146	69	0.3	Proco2	1	11.47	12.03	29	19/02/2020	11:59:08
Mixed/nonconventional	185	170	175	180	36.82	0.03	0	107.71	-195.911	167.174	1000	3	0	58	10	0.3	Proco2	1	12.34	12.03	29	19/02/2020	11:59:13
Mixed/nonconventional	185	175	215	225	61.85	0.06	0	54.03	23.563	718.094	1000	3	0	253	182	0.4	Proco2	1	9.12	12.03	29	19/02/2020	11:59:19
Mixed/nonconventional	185	180	215	210	52.03	0	0	-51.68	-11.233	712.208	1000	3	0	253	180	0.4	Proco2	1	9.09	12.03	29.4	19/02/2020	11:59:25
Mixed/nonconventional	185	180	210	205	43.94	0	0	52.37	-16.603	712.208	1000	3	0	253	180	0.4	Proco2	2	9.09	12.03	29.4	19/02/2020	11:59:25
Mixed/nonconventional	185	180	205	200	40.74	0.04	0	-10.76	-30.79	712.208	1000	3	0	253	180	0.4	Proco2	3	9.09	12.03	29.4	19/02/2020	11:59:25
Mixed/nonconventional	185	180	200	195	38.27	0	0	-331.99	-72.308	712.208	1000	3	0	253	180	0.4	Proco2	4	9.09	12.03	29.4	19/02/2020	11:59:25
Mixed/nonconventional	185	180	195	190	26.72	0.05	0	183.29	-201.942	712.208	1000	3	0	253	180	0.4	Proco2	5	9.09	12.03	29.4	19/02/2020	11:59:25
Mixed/nonconventional	180	135	155	160	53.45	0.36	0	-33.96	-28.046	164.831	1000	3	0	399	66	2.4	Proco2	1	11.38	12.03	29	19/02/2020	11:59:31
Mixed/nonconventional	180	145	160	165	43.03	0.16	0	61.76	-85.912	376.311	1000	3	0	394	148	1	Proco2	1	9.89	12.03	29	19/02/2020	11:59:37
Mixed/nonconventional	180	155	165	170	38.04	0.08	0	143.79	-97.497	241.582	1000	3	0	399	96	1.7	Proco2	1	10.91	12.03	29.4	19/02/2020	11:59:43
Mixed/nonconventional	180	165	170	175	33.55	0.06	0	30.81	-197.581	185.009	1000	3	0	76	14	0.4	Proco2	1	12.28	12.03	29	19/02/2020	11:59:49
Mixed/nonconventional	180	170	230	220	67.82	0.03	0	46.16	-12.085	671.786	1000	3	0	268	180	0.4	Proco2	1	9.18	12.03	29.4	19/02/2020	11:59:55
Mixed/nonconventional	180	170	220	210	67.61	0.16	0	161.41	-24.095	671.786	1000	3	0	268	180	0.4	Proco2	2	9.18	12.03	29.4	19/02/2020	11:59:55
