El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	150	140	190	180	37.16	0.05	0	-28.31	-14.93	757.385	1000	3	0	236	179	0.3	Proco2	3	8.97	12.01	32.4	19/02/2020	12:33:03
Mixed/nonconventional	145	130	235	220	56.36	0.53	0	407.89	-4.128	724.772	1000	3	0	245	178	0.3	Proco2	1	9	12.01	32.4	19/02/2020	12:33:09
Mixed/nonconventional	145	130	220	205	55.85	0.06	0	100.57	-7.158	724.772	1000	3	0	245	178	0.3	Proco2	2	9	12.01	32.4	19/02/2020	12:33:09
Mixed/nonconventional	145	135	175	185	47.84	0.07	0	-49.17	18.177	716.187	1000	3	0	247	177	0.3	Proco2	1	9	12.01	32.4	19/02/2020	12:33:15
Mixed/nonconventional	140	130	200	190	54.39	0.11	0	110.03	-6.305	764.741	1000	3	0	233	178	0.3	Proco2	1	8.97	12.01	32.4	19/02/2020	12:33:21
Mixed/nonconventional	140	130	190	180	51.03	0.03	0	-16.17	-10.352	764.741	1000	3	0	233	178	0.3	Proco2	2	8.97	12.01	32.4	19/02/2020	12:33:21
Mixed/nonconventional	140	130	180	170	49.61	0.03	0	38.18	-20.126	764.741	1000	3	0	233	178	0.3	Proco2	3	8.97	12.01	32.4	19/02/2020	12:33:21
Mixed/nonconventional	110	120	170	180	74.7	0.18	0	-36.52	-7.589	670.299	1000	3	0	261	175	0.4	Proco2	1	9.06	11.98	32.4	19/02/2020	12:33:27
Mixed/nonconventional	135	120	225	210	63.04	0.28	0	-13.25	-4.381	687.798	1000	3	0	256	176	0.4	Proco2	1	9.06	12.01	32.9	19/02/2020	12:33:33
Mixed/nonconventional	135	120	210	195	56.73	0.08	0	-190.23	-6.901	687.798	1000	3	0	256	176	0.4	Proco2	2	9.06	12.01	32.9	19/02/2020	12:33:33
Mixed/nonconventional	130	120	190	180	61.94	0.11	0	-6.71	-6.556	698.282	1000	3	0	252	176	0.4	Proco2	1	9.03	11.98	32.9	19/02/2020	12:33:39
Mixed/nonconventional	130	120	180	170	62.15	0.03	0	33.29	-11.513	698.282	1000	3	0	252	176	0.4	Proco2	2	9.03	11.98	32.9	19/02/2020	12:33:39
