El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	20	185	95	110	51.89	1.01	0	-648.99	19.654	535.466	1000	6	0	319	171	0.6	Proco2	1	9.39	11.96	30.9	19/02/2020	14:27:59
Mixed/nonconventional	20	215	110	125	57.02	0.41	0	510.45	21.431	743.902	1000	3	0	246	183	0.3	Proco2	1	9.15	11.98	31.4	19/02/2020	14:28:05
Mixed/nonconventional	30	195	105	120	51.09	0.07	0	-528.29	24.365	674.198	1000	3	0	266	180	0.4	Proco2	1	9.21	11.96	31.4	19/02/2020	14:28:11
Mixed/nonconventional	40	205	115	130	51.9	0.07	0	-544.14	17.858	486.464	1000	3	0	344	167	0.7	Proco2	1	9.45	11.98	31.4	19/02/2020	14:28:17
Mixed/nonconventional	50	180	110	120	41.6	0.18	0	29.25	17.242	546.832	1000	3	0	315	172	0.6	Proco2	1	9.36	11.96	31.9	19/02/2020	14:28:23
Mixed/nonconventional	110	125	230	215	44.58	19.16	0	-227.91	1.233	437.76	1000	6	0	369	162	0.8	Proco2	1	9.6	11.96	31.9	19/02/2020	14:28:32
Mixed/nonconventional	110	125	215	200	35.76	14.89	0	318.72	1.582	437.76	1000	6	0	369	162	0.8	Proco2	2	9.6	11.96	31.9	19/02/2020	14:28:32
Mixed/nonconventional	110	125	200	185	33	2.47	0	27.56	2.555	437.76	1000	6	0	369	162	0.8	Proco2	3	9.6	11.96	31.9	19/02/2020	14:28:32
Mixed/nonconventional	235	180	205	210	25	0.46	0	-167.99	-27.814	524.333	1000	3	0	325	171	0.6	Proco2	1	9.39	11.98	31.4	19/02/2020	14:28:38
Mixed/nonconventional	235	190	210	215	22.45	0.17	0	-381.27	-27.117	379.532	1000	3	0	393	149	1	Proco2	1	9.86	11.98	31.4	19/02/2020	14:28:44
Mixed/nonconventional	235	200	215	220	19.55	0.09	0	340.21	-52.571	506.801	1000	3	0	335	170	0.7	Proco2	1	9.42	11.96	31.9	19/02/2020	14:28:50
Mixed/nonconventional	235	210	220	225	17.97	0.1	0	-368.32	-88.669	465.14	1000	3	0	355	165	0.8	Proco2	1	9.51	11.96	31.9	19/02/2020	14:28:56
Mixed/nonconventional	235	220	225	230	18.1	0.08	0	438.12	-200.264	347.617	1000	3	0	166	58	0.5	Proco2	1	11.56	11.98	31.9	19/02/2020	14:29:02
Mixed/nonconventional	230	120	170	180	43.81	0.14	0	451.01	-23.17	498.459	1000	3	0	341	170	0.7	Proco2	1	9.48	11.96	31.4	19/02/2020	14:29:08
Mixed/nonconventional	230	140	180	190	43.21	0.15	0	52.92	-33.117	481.555	1000	3	0	348	167	0.7	Proco2	1	9.51	11.96	31.9	19/02/2020	14:29:14
Mixed/nonconventional	230	160	190	200	37.7	0.07	0	-13.14	-38.068	380.667	1000	3	0	393	150	1	Proco2	1	9.89	11.96	31.9	19/02/2020	14:29:20
Mixed/nonconventional	230	185	205	210	21.59	0.03	0	80.5	-31.251	454.672	1000	3	0	361	164	0.8	Proco2	1	9.57	11.96	31.9	19/02/2020	14:29:26
Mixed/nonconventional	230	195	210	215	19.14	0.03	0	-707.29	-54.711	538.797	1000	3	0	320	173	0.6	Proco2	1	9.39	11.96	31.9	19/02/2020	14:29:31
Mixed/nonconventional	230	205	215	220	17.28	0.07	0	623.22	-82.649	450.81	1000	3	0	362	163	0.8	Proco2	1	9.57	11.96	31.9	19/02/2020	14:29:37
Mixed/nonconventional	230	215	220	225	19.03	0.09	0	-482.17	-197.72	326.411	1000	3	0	172	56	0.5	Proco2	1	11.59	11.98	31.9	19/02/2020	14:29:43
Mixed/nonconventional	225	170	195	200	29.46	3.28	0	-239.42	-28.086	449.317	1000	6	0	361	162	0.8	Proco2	1	9.57	11.94	31.9	19/02/2020	14:29:53
Mixed/nonconventional	225	180	200	205	21.12	0.19	0	86.41	-41.832	622.262	1000	3	0	284	177	0.5	Proco2	1	9.3	11.96	32.4	19/02/2020	14:29:59
Mixed/nonconventional	225	190	205	210	18.21	0.2	0	-108.8	-41.095	425.387	1000	3	0	376	160	0.9	Proco2	1	9.66	11.96	32.4	19/02/2020	14:30:05
Mixed/nonconventional	225	200	210	215	17.81	0.03	0	-379.21	-111.935	592.428	1000	3	0	297	176	0.5	Proco2	1	9.3	11.96	31.9	19/02/2020	14:30:11
Mixed/nonconventional	225	210	215	220	18.13	0.08	0	336.4	-195.371	338.471	1000	3	0	206	70	0.6	Proco2	1	11.38	11.96	32.4	19/02/2020	14:30:17
Mixed/nonconventional	225	220	230	235	20.35	0	0	142.63	164.114	759.976	1000	3	0	241	183	0.3	Proco2	1	9.15	11.96	32.4	19/02/2020	14:30:22
Mixed/nonconventional	220	130	170	180	36.21	0.04	0	153.9	-42.958	745.501	1000	3	0	244	182	0.3	Proco2	1	9.18	11.96	32.4	19/02/2020	14:30:28
Mixed/nonconventional	220	150	180	190	34.2	0	0	75.68	-76.463	842.798	1000	3	0	219	185	0.3	Proco2	1	9.06	11.96	31.9	19/02/2020	14:30:34
Mixed/nonconventional	220	175	195	200	24.9	0.08	0	440.52	-37.369	471.54	1000	3	0	349	165	0.7	Proco2	1	9.51	11.96	31.9	19/02/2020	14:30:40
Mixed/nonconventional	220	185	200	205	18.91	0.07	0	-107.3	-59.249	590.569	1000	3	0	295	174	0.5	Proco2	1	9.3	11.96	32.4	19/02/2020	14:30:46
Mixed/nonconventional	220	195	205	210	17.18	0	0	43.47	-145.851	799.93	1000	3	0	230	184	0.3	Proco2	1	9.09	11.96	32.4	19/02/2020	14:30:52
Mixed/nonconventional	220	205	210	215	18.46	0.08	0	-656.5	-199.485	339.49	1000	3	0	174	59	0.5	Proco2	1	11.53	11.96	32.4	19/02/2020	14:30:58
Mixed/nonconventional	220	215	235	230	15.23	0.11	0	-83.88	-36.287	898.141	1000	3	0	207	186	0.2	Proco2	1	9.03	11.98	32.4	19/02/2020	14:31:04
Mixed/nonconventional	220	215	230	225	18.47	0.06	0	-979.47	-175.995	898.141	1000	3	0	207	186	0.2	Proco2	2	9.03	11.98	32.4	19/02/2020	14:31:04
Mixed/nonconventional	215	160	185	190	26.34	0.56	0	-116.28	-26.209	468.954	1000	3	0	352	165	0.8	Proco2	1	9.51	11.96	32.4	19/02/2020	14:31:10
Mixed/nonconventional	215	170	190	195	25.23	1.09	0	253.12	-38.707	481.966	1000	6	0	342	165	0.7	Proco2	1	9.45	11.96	32.4	19/02/2020	14:31:19
Mixed/nonconventional	215	180	195	200	21.01	0.29	0	-103.03	-77.566	695.812	1000	3	0	259	180	0.4	Proco2	1	9.18	11.96	32.9	19/02/2020	14:31:25
Mixed/nonconventional	215	190	200	205	17.05	0.06	0	29.05	-81.982	453.186	1000	3	0	361	164	0.8	Proco2	1	9.54	11.96	32.9	19/02/2020	14:31:31
Mixed/nonconventional	215	200	205	210	19.39	0.05	0	-82.05	-196.36	318.09	1000	3	0	133	42	0.4	Proco2	1	11.77	11.98	32.9	19/02/2020	14:31:37
Mixed/nonconventional	215	210	235	230	13.46	0.09	0	-57.37	-8.263	578.776	1000	3	0	302	175	0.5	Proco2	1	9.33	11.96	32.4	19/02/2020	14:31:43
Mixed/nonconventional	215	210	230	225	15.66	0.1	0	-739.66	-24.038	578.776	1000	3	0	302	175	0.5	Proco2	2	9.33	11.96	32.4	19/02/2020	14:31:43
Mixed/nonconventional	215	210	225	220	18.69	0.05	0	569.09	-114.803	578.776	1000	3	0	302	175	0.5	Proco2	3	9.33	11.96	32.4	19/02/2020	14:31:43
Mixed/nonconventional	210	120	160	170	34.75	0.06	0	13.04	-27.896	504.412	1000	3	0	336	169	0.7	Proco2	1	9.45	11.96	32.9	19/02/2020	14:31:49
Mixed/nonconventional	210	140	170	180	29.23	0.03	0	128.63	-37.761	487.011	1000	3	0	343	167	0.7	Proco2	1	9.45	11.96	32.9	19/02/2020	14:31:55
Mixed/nonconventional	210	165	185	190	21.87	0.1	0	144.56	-28.426	408.272	1000	3	0	382	156	0.9	Proco2	1	9.71	11.96	32.9	19/02/2020	14:32:01
Mixed/nonconventional	210	175	190	195	21.19	0.03	0	-369.69	-43.102	383.321	1000	3	0	391	150	1	Proco2	1	9.8	11.96	32.9	19/02/2020	14:32:07
Mixed/nonconventional	210	185	195	200	20.73	0.05	0	325.56	-101.147	459.953	1000	3	0	357	164	0.8	Proco2	1	9.54	11.96	32.9	19/02/2020	14:32:13
Mixed/nonconventional	210	195	200	205	18.78	0.06	0	-76.37	-194.309	325.103	1000	3	0	189	62	0.6	Proco2	1	11.5	11.96	32.9	19/02/2020	14:32:19
Mixed/nonconventional	210	205	235	230	12.9	0.13	0	-41.63	-3.122	456.105	1000	3	0	360	164	0.8	Proco2	1	9.57	11.96	32.9	19/02/2020	14:32:25
Mixed/nonconventional	210	205	230	225	12.64	0.13	0	-637.99	-6.117	456.105	1000	3	0	360	164	0.8	Proco2	2	9.57	11.96	32.9	19/02/2020	14:32:25
Mixed/nonconventional	210	205	225	220	15.26	0.04	0	531.6	-18.458	456.105	1000	3	0	360	164	0.8	Proco2	3	9.57	11.96	32.9	19/02/2020	14:32:25
Mixed/nonconventional	210	205	220	215	18.62	0.13	0	-723.87	-90.134	456.105	1000	3	0	360	164	0.8	Proco2	4	9.57	11.96	32.9	19/02/2020	14:32:25
Mixed/nonconventional	205	150	175	180	24.51	0.32	0	-27.61	-29.181	561.051	1000	3	0	308	173	0.5	Proco2	1	9.36	11.96	32.9	19/02/2020	14:32:31
Mixed/nonconventional	205	160	180	185	25.36	0.27	0	153.11	-31.005	384.138	1000	3	0	391	150	1	Proco2	1	9.83	11.96	32.9	19/02/2020	14:32:36
Mixed/nonconventional	205	170	185	190	18.5	0.2	0	-54.51	-38.688	394.175	1000	3	0	387	152	1	Proco2	1	9.77	11.96	33.4	19/02/2020	14:32:42
Mixed/nonconventional	205	180	190	195	19.29	0.08	0	-75.97	-105.491	515.464	1000	3	0	329	170	0.6	Proco2	1	9.42	11.96	32.9	19/02/2020	14:32:48
Mixed/nonconventional	205	190	195	200	22	0.09	0	82.41	-193.276	275.937	1000	3	0	288	79	1	Proco2	1	11.2	11.96	33.4	19/02/2020	14:32:54
Mixed/nonconventional	205	200	235	230	13.89	0.39	0	-33.32	-2.105	499.944	1000	3	0	338	169	0.7	Proco2	1	9.45	11.96	33.4	19/02/2020	14:33:00
Mixed/nonconventional	205	200	230	225	12.47	0.63	0	-591.92	-3.307	499.944	1000	3	0	338	169	0.7	Proco2	2	9.45	11.96	33.4	19/02/2020	14:33:00
Mixed/nonconventional	205	200	225	220	13.99	0.36	0	505.27	-7.421	499.944	1000	3	0	338	169	0.7	Proco2	3	9.45	11.96	33.4	19/02/2020	14:33:00
Mixed/nonconventional	205	200	220	215	14.82	0.12	0	-574.35	-19.651	499.944	1000	3	0	338	169	0.7	Proco2	4	9.45	11.96	33.4	19/02/2020	14:33:00
Mixed/nonconventional	205	200	215	210	18.9	0.1	0	707.21	-100.235	499.944	1000	3	0	338	169	0.7	Proco2	5	9.45	11.96	33.4	19/02/2020	14:33:00
Mixed/nonconventional	200	130	160	170	27.29	0.08	0	14.85	-42.519	587.455	1000	3	0	297	174	0.5	Proco2	1	9.33	11.94	33.4	19/02/2020	14:33:06
Mixed/nonconventional	200	155	175	180	20.89	0.22	0	166.36	-27.011	406.241	1000	3	0	381	155	0.9	Proco2	1	9.68	11.96	33.4	19/02/2020	14:33:12
Mixed/nonconventional	200	165	180	185	21.74	0.12	0	-49.31	-50.728	439.758	1000	3	0	367	161	0.8	Proco2	1	9.6	11.96	33.4	19/02/2020	14:33:18
Mixed/nonconventional	200	175	185	190	16.84	0.06	0	114.61	-73.687	412.412	1000	3	0	377	156	0.9	Proco2	1	9.68	11.96	33.4	19/02/2020	14:33:24
Mixed/nonconventional	200	185	190	195	26.38	0.07	0	-399.04	-198.239	236.11	1000	3	0	159	38	0.7	Proco2	1	11.83	11.96	33.4	19/02/2020	14:33:30
Mixed/nonconventional	200	195	225	220	16.29	0.24	0	484.94	-5.284	611.398	1000	3	0	290	177	0.5	Proco2	1	9.3	11.96	33.4	19/02/2020	14:33:36
Mixed/nonconventional	200	195	220	215	14.72	0.32	0	-522.08	-9.548	611.398	1000	3	0	290	177	0.5	Proco2	2	9.3	11.96	33.4	19/02/2020	14:33:36
Mixed/nonconventional	200	195	215	210	17.33	0.07	0	699.92	-28.098	611.398	1000	3	0	290	177	0.5	Proco2	3	9.3	11.96	33.4	19/02/2020	14:33:36
Mixed/nonconventional	200	195	210	205	22.34	0.04	0	-61.91	-144.912	611.398	1000	3	0	290	177	0.5	Proco2	4	9.3	11.96	33.4	19/02/2020	14:33:36
Mixed/nonconventional	195	140	165	170	22.95	0.31	0	-101.2	-28.674	588.708	1000	3	0	292	172	0.5	Proco2	1	9.36	11.96	33.8	19/02/2020	14:33:42
Mixed/nonconventional	195	150	170	175	20.4	0.14	0	145.04	-48.271	743.352	1000	3	0	246	183	0.3	Proco2	1	9.12	11.96	33.8	19/02/2020	14:33:48
Mixed/nonconventional	195	160	175	180	18.63	0.17	0	-31.5	-43.87	443.95	1000	3	0	365	162	0.8	Proco2	1	9.57	11.96	33.4	19/02/2020	14:33:53
Mixed/nonconventional	195	170	180	185	21.48	0.05	0	84.21	-103.749	455.198	1000	3	0	358	163	0.8	Proco2	1	9.54	11.96	33.4	19/02/2020	14:33:59
Mixed/nonconventional	195	180	185	190	19.1	0.09	0	3.23	-190.468	313.361	1000	3	0	141	44	0.4	Proco2	1	11.74	11.96	33.4	19/02/2020	14:34:05
Mixed/nonconventional	195	185	225	235	19.39	0.34	0	570.79	5.618	546.226	1000	3	0	316	173	0.6	Proco2	1	9.36	11.96	33.8	19/02/2020	14:34:11
Mixed/nonconventional	195	190	225	220	17.1	0.25	0	467.44	-2.236	431.405	1000	3	0	372	160	0.9	Proco2	1	9.63	11.96	33.8	19/02/2020	14:34:17
Mixed/nonconventional	195	190	220	215	14.87	0.08	0	-496.24	-3.403	431.405	1000	3	0	372	160	0.9	Proco2	2	9.63	11.96	33.8	19/02/2020	14:34:17
Mixed/nonconventional	195	190	215	210	14.69	0.25	0	688.62	-6.723	431.405	1000	3	0	372	160	0.9	Proco2	3	9.63	11.96	33.8	19/02/2020	14:34:17
Mixed/nonconventional	195	190	210	205	17.11	0.03	0	-23.15	-19.583	431.405	1000	3	0	372	160	0.9	Proco2	4	9.63	11.96	33.8	19/02/2020	14:34:17
Mixed/nonconventional	195	190	205	200	20.34	0.08	0	-5.63	-93.082	431.405	1000	3	0	372	160	0.9	Proco2	5	9.63	11.96	33.8	19/02/2020	14:34:17
Mixed/nonconventional	190	120	150	160	33.76	0	0	-55.65	-36.656	409.376	1000	3	0	382	156	0.9	Proco2	1	9.71	11.96	33.8	19/02/2020	14:34:23
Mixed/nonconventional	190	145	165	170	19.99	0.08	0	106.91	-24.11	378.841	1000	3	0	393	149	1	Proco2	1	9.86	11.96	33.8	19/02/2020	14:34:29
Mixed/nonconventional	190	155	170	175	18.02	0.11	0	-56.47	-29.184	305.33	1000	3	0	398	121	1.3	Proco2	1	10.4	11.96	33.8	19/02/2020	14:34:35
Mixed/nonconventional	190	165	175	180	17.73	0.06	0	90.39	-62.813	333.837	1000	3	0	397	133	1.2	Proco2	1	10.22	11.96	33.8	19/02/2020	14:34:41
Mixed/nonconventional	190	175	180	185	28.07	0.03	0	117.86	-201.539	225.565	1000	3	0	287	65	1.3	Proco2	1	11.41	11.96	33.8	19/02/2020	14:34:47
Mixed/nonconventional	190	180	220	230	19.67	0.19	0	75.04	4.381	419.91	1000	3	0	378	159	0.9	Proco2	1	9.71	11.96	33.8	19/02/2020	14:34:53
Mixed/nonconventional	190	185	220	215	15.37	0.38	0	-485.39	-1.777	381.303	1000	3	0	393	150	1	Proco2	1	9.86	11.96	33.8	19/02/2020	14:34:59
Mixed/nonconventional	190	185	215	210	13.47	0.39	0	682.43	-2.724	381.303	1000	3	0	393	150	1	Proco2	2	9.86	11.96	33.8	19/02/2020	14:34:59
Mixed/nonconventional	190	185	210	205	13.47	0.22	0	-14.8	-5.45	381.303	1000	3	0	393	150	1	Proco2	3	9.86	11.96	33.8	19/02/2020	14:34:59
Mixed/nonconventional	190	185	205	200	15.55	0.09	0	35.88	-15.727	381.303	1000	3	0	393	150	1	Proco2	4	9.86	11.96	33.8	19/02/2020	14:34:59
Mixed/nonconventional	190	185	200	195	22.94	0.21	0	-1656.48	-92.825	381.303	1000	3	0	393	150	1	Proco2	5	9.86	11.96	33.8	19/02/2020	14:34:59
Mixed/nonconventional	185	130	155	160	27.78	0.18	0	-39.44	-31.47	533.837	1000	3	0	320	171	0.6	Proco2	1	9.42	11.96	33.8	19/02/2020	14:35:05
Mixed/nonconventional	185	140	160	165	19.57	0.06	0	78.89	-30.736	493.343	1000	3	0	339	167	0.7	Proco2	1	9.45	11.96	33.8	19/02/2020	14:35:11
Mixed/nonconventional	185	150	165	170	17.27	0.13	0	-66.37	-52.76	575.693	1000	3	0	302	174	0.5	Proco2	1	9.33	11.96	34.3	19/02/2020	14:35:17
Mixed/nonconventional	185	160	170	175	16.97	0	0	73.32	-70.304	390.552	1000	3	0	389	152	1	Proco2	1	9.8	11.96	33.8	19/02/2020	14:35:22
Mixed/nonconventional	185	170	175	180	19.43	0.08	0	74.36	-197.819	319.872	1000	3	0	307	98	1	Proco2	1	10.88	11.96	34.3	19/02/2020	14:35:28
Mixed/nonconventional	185	175	215	225	21.92	0.34	0	34.85	4.537	390.098	1000	3	0	389	152	1	Proco2	1	9.8	11.96	34.3	19/02/2020	14:35:34
Mixed/nonconventional	185	180	215	210	18.21	0.47	0	679.5	-2.905	526.216	1000	3	0	325	171	0.6	Proco2	1	9.42	11.96	33.8	19/02/2020	14:35:40
Mixed/nonconventional	185	180	210	205	16.93	0	0	-12.99	-4.727	526.216	1000	3	0	325	171	0.6	Proco2	2	9.42	11.96	33.8	19/02/2020	14:35:40
Mixed/nonconventional	185	180	205	200	17.23	0.14	0	51.89	-9.617	526.216	1000	3	0	325	171	0.6	Proco2	3	9.42	11.96	33.8	19/02/2020	14:35:40
Mixed/nonconventional	185	180	200	195	23.56	0.08	0	-1232.38	-32.882	526.216	1000	3	0	325	171	0.6	Proco2	4	9.42	11.96	33.8	19/02/2020	14:35:40
Mixed/nonconventional	185	180	195	190	39.39	0.07	0	1080.4	-219.926	526.216	1000	3	0	325	171	0.6	Proco2	5	9.42	11.96	33.8	19/02/2020	14:35:40
Mixed/nonconventional	180	135	155	160	23.69	0.07	0	146.69	-44.267	587.089	1000	3	0	297	174	0.5	Proco2	1	9.33	11.96	34.3	19/02/2020	14:35:46
Mixed/nonconventional	180	145	160	165	17.44	0.12	0	-93.78	-47.943	518.279	1000	3	0	327	170	0.6	Proco2	1	9.42	11.96	34.3	19/02/2020	14:35:52
Mixed/nonconventional	180	155	165	170	17.18	0.07	0	84.56	-75.998	416.945	1000	3	0	375	157	0.9	Proco2	1	9.66	11.96	34.3	19/02/2020	14:35:58
Mixed/nonconventional	180	165	170	175	20.22	0.03	0	64.21	-200.108	310.938	1000	3	0	245	76	0.8	Proco2	1	11.23	11.96	34.3	19/02/2020	14:36:04
