El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	30	45	35	40	28.04	0.05	0	-45.63	197.587	221.387	1000	3	0	89	20	0.4	Proao2	1	12.34	12.03	16.7	19/02/2020	10:05:53
Mixed/nonconventional	35	80	55	60	50.18	0.79	0	-219.76	92.749	580.632	1000	3	0	314	182	0.5	Proao2	1	9.63	12.05	16.7	19/02/2020	10:05:59
Mixed/nonconventional	35	70	50	55	40.89	0.15	0	173.94	152.318	702.079	1000	3	0	269	189	0.4	Proao2	1	9.45	12.03	16.7	19/02/2020	10:06:05
Mixed/nonconventional	35	60	45	50	36.27	0.09	0	-198.38	190.691	495.455	1000	3	0	349	173	0.7	Proao2	1	9.77	12.05	17.2	19/02/2020	10:06:11
Mixed/nonconventional	35	50	40	45	26.42	0.08	0	216.28	198.115	235.537	1000	3	0	102	24	0.4	Proao2	1	12.28	12.05	17.2	19/02/2020	10:06:17
Mixed/nonconventional	40	110	70	80	77.92	0	0	-83.08	158.025	764.525	1000	3	0	250	192	0.3	Proao2	1	9.42	12.05	17.2	19/02/2020	10:06:23
Mixed/nonconventional	85	110	95	100	49.79	0.03	0	405.69	199.679	377.995	1000	3	0	148	56	0.4	Proao2	1	11.89	12.03	17.2	19/02/2020	10:06:29
Mixed/nonconventional	85	100	90	95	41.69	0	0	-99.54	199.549	150.379	1000	3	0	120	18	0.8	Proao2	1	12.4	12.05	17.2	19/02/2020	10:06:34
Mixed/nonconventional	40	95	65	70	70.83	0.08	0	85.36	73.814	491.1	1000	3	0	358	176	0.7	Proao2	1	9.8	12.03	17.2	19/02/2020	10:06:40
Mixed/nonconventional	40	85	60	65	57.77	0.03	0	18.1	128.38	698.138	1000	3	0	270	189	0.4	Proao2	1	9.45	12.05	17.2	19/02/2020	10:06:46
Mixed/nonconventional	40	75	55	60	41.48	0	0	42.16	152.076	691.006	1000	3	0	272	188	0.4	Proao2	1	9.48	12.05	17.2	19/02/2020	10:06:52
Mixed/nonconventional	40	65	50	55	35.01	0.03	0	22.92	202.226	544.395	1000	3	0	213	116	0.4	Proao2	1	11	12.03	17.2	19/02/2020	10:06:58
Mixed/nonconventional	40	55	45	50	29.85	0.03	0	-68.77	196.201	206.495	1000	3	0	90	19	0.4	Proao2	1	12.37	12.05	17.2	19/02/2020	10:07:04
Mixed/nonconventional	45	90	65	70	61.04	0.33	0	-118.14	95.491	491.457	1000	3	0	358	176	0.7	Proao2	1	9.8	12.05	17.2	19/02/2020	10:07:10
Mixed/nonconventional	45	80	60	65	47.48	0.12	0	207.51	143.064	567.934	1000	3	0	319	181	0.6	Proao2	1	9.63	12.03	17.7	19/02/2020	10:07:16
Mixed/nonconventional	45	70	55	60	34.9	0.05	0	-96.44	203.135	548.508	1000	3	0	223	122	0.4	Proao2	1	10.91	12.05	17.2	19/02/2020	10:07:22
Mixed/nonconventional	45	60	50	55	29.58	0.08	0	145.23	198.201	210.488	1000	3	0	155	33	0.7	Proao2	1	12.19	12.05	17.2	19/02/2020	10:07:27
Mixed/nonconventional	100	115	105	110	41.43	0.05	0	154.71	197.024	149.405	1000	3	0	102	15	0.7	Proao2	1	12.43	12.05	17.7	19/02/2020	10:07:33
Mixed/nonconventional	50	105	75	80	64.18	0.21	0	109.82	64.103	470.71	1000	3	0	367	173	0.8	Proao2	1	9.89	12.05	17.7	19/02/2020	10:07:39
Mixed/nonconventional	50	95	70	75	61.05	0.08	0	-144.2	90.331	464.851	1000	3	0	369	172	0.8	Proao2	1	9.86	12.05	17.7	19/02/2020	10:07:45
Mixed/nonconventional	50	85	65	70	51.53	0	0	80.71	174.371	637.793	1000	3	0	291	186	0.5	Proao2	1	9.54	12.03	17.7	19/02/2020	10:07:51
Mixed/nonconventional	50	75	60	65	39.91	0.03	0	37.63	199.161	470.374	1000	3	0	218	103	0.5	Proao2	1	11.23	12.05	17.7	19/02/2020	10:07:57
Mixed/nonconventional	50	65	55	60	31.18	0.07	0	45.48	199.307	200.828	1000	3	0	93	19	0.5	Proao2	1	12.37	12.05	17.7	19/02/2020	10:08:03
Mixed/nonconventional	55	100	75	80	56.55	0.76	0	-182.9	81.837	454.603	1000	3	0	377	171	0.8	Proao2	1	9.92	12.05	17.7	19/02/2020	10:08:09
Mixed/nonconventional	55	90	70	75	52.93	0.14	0	33.21	133.184	474.321	1000	3	0	367	174	0.8	Proao2	1	9.83	12.03	18.2	19/02/2020	10:08:15
Mixed/nonconventional	55	80	65	70	42.33	0.07	0	-27.26	202.652	451.219	1000	3	0	274	124	0.6	Proao2	1	10.88	12.05	17.7	19/02/2020	10:08:20
Mixed/nonconventional	55	70	60	65	34.97	0.08	0	146.49	198.801	178.618	1000	3	0	82	15	0.5	Proao2	1	12.43	12.05	17.7	19/02/2020	10:08:26
Mixed/nonconventional	60	115	85	90	70.66	0.58	0	102.06	80.537	537.119	1000	3	0	336	181	0.6	Proao2	1	9.71	12.05	18.2	19/02/2020	10:08:32
Mixed/nonconventional	60	105	80	85	57.98	0.14	0	-154.08	69.788	378.164	1000	3	0	398	151	1.1	Proao2	1	10.34	12.05	18.2	19/02/2020	10:08:38
Mixed/nonconventional	60	95	75	80	48.59	0.11	0	106.75	96.351	373.79	1000	3	0	398	149	1.1	Proao2	1	10.37	12.05	18.2	19/02/2020	10:08:44
Mixed/nonconventional	60	85	70	75	42.96	0.09	0	-109.01	201.329	441.703	1000	3	0	318	140	0.7	Proao2	1	10.61	12.05	18.2	19/02/2020	10:08:50
Mixed/nonconventional	60	75	65	70	33.47	0.09	0	65.81	199.237	187.007	1000	3	0	137	26	0.7	Proao2	1	12.28	12.03	18.2	19/02/2020	10:08:56
Mixed/nonconventional	65	110	85	90	61.33	0.31	0	-251.96	135.783	695.506	1000	3	0	272	189	0.4	Proao2	1	9.51	12.03	18.7	19/02/2020	10:09:02
Mixed/nonconventional	65	100	80	85	51.47	0.14	0	88.22	127.849	468.23	1000	3	0	368	172	0.8	Proao2	1	9.83	12.03	18.2	19/02/2020	10:09:08
Mixed/nonconventional	65	90	75	80	41.91	0.09	0	-75.14	201.851	453.871	1000	3	0	333	151	0.7	Proao2	1	10.34	12.03	18.7	19/02/2020	10:09:13
Mixed/nonconventional	65	80	70	75	34.64	0.08	0	0.1	200.035	181.418	1000	3	0	105	19	0.6	Proao2	1	12.34	12.03	18.7	19/02/2020	10:09:19
Mixed/nonconventional	70	115	90	95	67.65	0.84	0	-287.99	171.92	798.354	1000	3	0	241	192	0.3	Proao2	1	9.42	12.03	18.7	19/02/2020	10:09:25
Mixed/nonconventional	70	105	85	90	53.33	0.33	0	112.6	138.134	488.222	1000	3	0	356	174	0.7	Proao2	1	9.77	12.05	18.2	19/02/2020	10:09:31
Mixed/nonconventional	70	95	80	85	44.42	0.08	0	-74.08	204.133	433.098	1000	3	0	326	141	0.8	Proao2	1	10.52	12.05	18.7	19/02/2020	10:09:37
Mixed/nonconventional	70	85	75	80	32.57	0.07	0	65.7	198.464	191.407	1000	3	0	82	16	0.4	Proao2	1	12.4	12.05	18.7	19/02/2020	10:09:43
Mixed/nonconventional	75	110	90	95	57.85	0.42	0	198.51	186.815	608.721	1000	3	0	241	146	0.4	Proao2	1	10.55	12.05	18.7	19/02/2020	10:09:49
Mixed/nonconventional	75	100	85	90	46.58	0.1	0	-155.69	204.588	413.918	1000	3	0	326	135	0.8	Proao2	1	10.7	12.03	18.7	19/02/2020	10:09:55
Mixed/nonconventional	75	90	80	85	37.76	0.1	0	74.8	195.145	162.379	1000	3	0	121	20	0.7	Proao2	1	12.37	12.05	18.7	19/02/2020	10:10:00
Mixed/nonconventional	80	115	95	100	58.91	0.45	0	133.04	187.963	601.395	1000	3	0	276	166	0.5	Proao2	1	10.16	12.05	18.7	19/02/2020	10:10:06
Mixed/nonconventional	80	105	90	95	48.95	0.13	0	-122.35	221.099	425.734	1000	3	0	375	160	0.9	Proao2	1	10.19	12.05	18.7	19/02/2020	10:10:12
Mixed/nonconventional	80	95	85	90	37.21	0.16	0	35.65	197.864	167.042	1000	3	0	151	25	0.9	Proao2	1	12.28	12.05	19.2	19/02/2020	10:10:18
