El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	110	220	160	170	51.14	0	0	115.04	24.631	453.976	1000	3	0	364	165	0.8	Proco2	1	9.66	11.96	32.4	19/02/2020	14:54:20
Mixed/nonconventional	110	200	150	160	42.51	0.12	0	-215.87	25.636	378.945	1000	3	0	394	149	1	Proco2	1	9.95	11.96	31.9	19/02/2020	14:54:26
Mixed/nonconventional	110	180	140	150	31.24	0.03	0	-43.84	28.195	340.285	1000	3	0	397	135	1.2	Proco2	1	10.25	11.96	32.4	19/02/2020	14:54:32
Mixed/nonconventional	0	195	90	105	78.07	0.05	0	584.09	17.18	435.53	1000	3	0	374	163	0.9	Proco2	1	9.68	11.94	32.4	19/02/2020	14:54:38
Mixed/nonconventional	10	205	100	115	68.89	0.33	0	689.02	21.183	608.551	1000	3	0	291	177	0.5	Proco2	1	9.36	11.96	31.9	19/02/2020	14:54:44
Mixed/nonconventional	20	185	95	110	64.65	0.96	0	-637.48	16.138	352.869	1000	3	0	398	140	1.1	Proco2	1	10.13	11.96	32.4	19/02/2020	14:54:50
Mixed/nonconventional	20	215	110	125	77.91	0.57	0	456.19	15.842	402.46	1000	3	0	387	156	1	Proco2	1	9.8	11.96	32.4	19/02/2020	14:54:56
Mixed/nonconventional	30	195	105	120	62.21	0.18	0	-139.9	19.11	434.292	1000	3	0	373	162	0.9	Proco2	1	9.68	11.96	31.9	19/02/2020	14:55:01
Mixed/nonconventional	40	205	115	130	71.16	0.03	0	-155.96	25.473	506.065	1000	3	0	338	171	0.7	Proco2	1	9.51	11.96	32.4	19/02/2020	14:55:07
Mixed/nonconventional	50	180	110	120	51.81	0.23	0	390.88	13.367	340.452	1000	3	0	398	136	1.2	Proco2	1	10.22	11.96	32.4	19/02/2020	14:55:13
Mixed/nonconventional	110	125	230	215	59.67	2.58	0	176.98	1.534	406.962	1000	6	0	385	157	0.9	Proco2	1	9.77	11.94	32.4	19/02/2020	14:55:23
Mixed/nonconventional	110	125	215	200	52.99	1.72	0	-62.52	2.179	406.962	1000	6	0	385	157	0.9	Proco2	2	9.77	11.94	32.4	19/02/2020	14:55:23
Mixed/nonconventional	110	125	200	185	42.48	1.12	0	-4.47	3.057	406.962	1000	6	0	385	157	0.9	Proco2	3	9.77	11.94	32.4	19/02/2020	14:55:23
Mixed/nonconventional	235	180	205	210	25.54	0.37	0	-142.39	-23.19	427.876	1000	3	0	375	161	0.9	Proco2	1	9.68	11.96	32.4	19/02/2020	14:55:29
Mixed/nonconventional	235	190	210	215	22.4	0.03	0	48.88	-32.151	450.987	1000	3	0	363	164	0.8	Proco2	1	9.63	11.94	32.4	19/02/2020	14:55:35
Mixed/nonconventional	235	200	215	220	19.12	0.09	0	-613.1	-48.137	474.555	1000	3	0	351	166	0.7	Proco2	1	9.57	11.94	32.4	19/02/2020	14:55:41
Mixed/nonconventional	235	210	220	225	18.12	0.05	0	460.55	-105.284	547.648	1000	3	0	315	173	0.6	Proco2	1	9.42	11.94	32.4	19/02/2020	14:55:47
Mixed/nonconventional	235	220	225	230	21.05	0.06	0	24.84	-200.655	299.52	1000	3	0	146	44	0.5	Proco2	1	11.74	11.96	32.4	19/02/2020	14:55:53
Mixed/nonconventional	230	120	170	180	47.29	0.16	0	488.74	-31.454	626.887	1000	3	0	284	178	0.5	Proco2	1	9.36	11.96	32.4	19/02/2020	14:55:59
Mixed/nonconventional	230	140	180	190	43.22	0.04	0	-14.13	-41.241	599.591	1000	3	0	295	177	0.5	Proco2	1	9.36	11.94	32.4	19/02/2020	14:56:04
Mixed/nonconventional	230	160	190	200	34.19	0.03	0	-20.35	-69.309	764.163	1000	3	0	242	185	0.3	Proco2	1	9.18	11.96	32.4	19/02/2020	14:56:10
Mixed/nonconventional	230	185	205	210	22.3	0	0	72.73	-34.786	490.026	1000	3	0	343	168	0.7	Proco2	1	9.51	11.94	32.9	19/02/2020	14:56:16
Mixed/nonconventional	230	195	210	215	20.23	0.11	0	-122.81	-63.215	588.921	1000	3	0	298	176	0.5	Proco2	1	9.36	11.96	32.4	19/02/2020	14:56:22
Mixed/nonconventional	230	205	215	220	18.69	0.04	0	-308.18	-113.091	570.14	1000	3	0	306	174	0.5	Proco2	1	9.36	11.96	32.4	19/02/2020	14:56:28
Mixed/nonconventional	230	215	220	225	21.41	0.08	0	222.57	-200.385	294.023	1000	3	0	159	47	0.5	Proco2	1	11.68	11.94	32.4	19/02/2020	14:56:34
Mixed/nonconventional	225	170	195	200	26.98	0.52	0	-96.11	-28.989	506.248	1000	3	0	336	170	0.7	Proco2	1	9.51	11.96	32.9	19/02/2020	14:56:40
Mixed/nonconventional	225	180	200	205	21.95	0.27	0	149	-30.098	430.857	1000	3	0	373	161	0.9	Proco2	1	9.68	11.96	32.9	19/02/2020	14:56:46
Mixed/nonconventional	225	190	205	210	19.85	0.13	0	-100.23	-47.924	455.108	1000	3	0	360	164	0.8	Proco2	1	9.6	11.96	32.4	19/02/2020	14:56:52
Mixed/nonconventional	225	200	210	215	19.39	0.07	0	53.7	-98.461	478.702	1000	3	0	347	166	0.7	Proco2	1	9.54	11.96	32.9	19/02/2020	14:56:57
Mixed/nonconventional	225	210	215	220	21.9	0.04	0	-606.11	-203.317	291.615	1000	3	0	165	48	0.6	Proco2	1	11.68	11.94	32.9	19/02/2020	14:57:03
Mixed/nonconventional	225	220	230	235	22.58	0.04	0	106.67	146.436	611.24	1000	3	0	291	178	0.5	Proco2	1	9.36	11.96	32.9	19/02/2020	14:57:09
Mixed/nonconventional	220	130	170	180	39.16	0.1	0	162.48	-26.753	429.278	1000	3	0	375	161	0.9	Proco2	1	9.68	11.94	32.9	19/02/2020	14:57:15
Mixed/nonconventional	220	150	180	190	33.23	0	0	-0.65	-47.148	534.89	1000	3	0	322	172	0.6	Proco2	1	9.45	11.96	32.9	19/02/2020	14:57:21
Mixed/nonconventional	220	175	195	200	22.47	0.07	0	83.41	-39.184	547.95	1000	3	0	316	173	0.6	Proco2	1	9.42	11.94	32.9	19/02/2020	14:57:27
Mixed/nonconventional	220	185	200	205	19.44	0.08	0	-9.33	-50.289	487.598	1000	3	0	344	168	0.7	Proco2	1	9.51	11.94	32.9	19/02/2020	14:57:33
Mixed/nonconventional	220	195	205	210	19.55	0	0	20.82	-121.204	584.398	1000	3	0	299	175	0.5	Proco2	1	9.33	11.94	32.4	19/02/2020	14:57:39
Mixed/nonconventional	220	205	210	215	21.85	0.04	0	-61.84	-200.96	288.933	1000	3	0	157	45	0.5	Proco2	1	11.71	11.94	32.9	19/02/2020	14:57:45
Mixed/nonconventional	220	215	235	230	18.69	0	0	-12.1	-27.966	564.082	1000	3	0	307	173	0.5	Proco2	1	9.39	11.94	32.9	19/02/2020	14:57:51
Mixed/nonconventional	220	215	230	225	23.1	0.12	0	-185.63	-138.271	564.082	1000	3	0	307	173	0.5	Proco2	2	9.39	11.94	32.9	19/02/2020	14:57:51
Mixed/nonconventional	215	160	185	190	25.55	0.13	0	-50.4	-34.592	637.899	1000	3	0	279	178	0.4	Proco2	1	9.3	11.94	32.9	19/02/2020	14:57:56
Mixed/nonconventional	215	170	190	195	23.4	0.15	0	49.76	-35.743	479.955	1000	3	0	349	167	0.7	Proco2	1	9.51	11.94	32.9	19/02/2020	14:58:02
Mixed/nonconventional	215	180	195	200	19.1	0.16	0	-55.06	-41.718	411.753	1000	3	0	381	157	0.9	Proco2	1	9.71	11.94	32.9	19/02/2020	14:58:08
Mixed/nonconventional	215	190	200	205	18.85	0.12	0	86.06	-87.89	439.55	1000	3	0	368	162	0.8	Proco2	1	9.63	11.94	32.9	19/02/2020	14:58:14
Mixed/nonconventional	215	200	205	210	21.09	0.09	0	-69.52	-201.784	300.592	1000	3	0	237	71	0.8	Proco2	1	11.32	11.96	32.9	19/02/2020	14:58:20
Mixed/nonconventional	215	210	235	230	16.51	0.11	0	19.87	-9.173	523.614	1000	3	0	327	171	0.6	Proco2	1	9.45	11.94	32.9	19/02/2020	14:58:26
Mixed/nonconventional	215	210	230	225	19.36	0.18	0	-178.14	-26.895	523.614	1000	3	0	327	171	0.6	Proco2	2	9.45	11.94	32.9	19/02/2020	14:58:26
Mixed/nonconventional	215	210	225	220	23.49	0.03	0	-223.59	-130.506	523.614	1000	3	0	327	171	0.6	Proco2	3	9.45	11.94	32.9	19/02/2020	14:58:26
Mixed/nonconventional	210	120	160	170	42.08	0.05	0	94.47	-37.727	563.393	1000	3	0	309	174	0.5	Proco2	1	9.39	11.96	32.9	19/02/2020	14:58:32
Mixed/nonconventional	210	140	170	180	30.87	0.03	0	85.97	-44.439	542.667	1000	3	0	318	173	0.6	Proco2	1	9.42	11.96	32.9	19/02/2020	14:58:38
Mixed/nonconventional	210	165	185	190	21.83	0	0	111.28	-41.047	590.849	1000	3	0	297	176	0.5	Proco2	1	9.33	11.94	33.4	19/02/2020	14:58:44
Mixed/nonconventional	210	175	190	195	20.14	0.06	0	-93.71	-54.168	506.875	1000	3	0	334	169	0.7	Proco2	1	9.45	11.94	33.4	19/02/2020	14:58:50
Mixed/nonconventional	210	185	195	200	18.47	0.07	0	53.06	-89.387	456.107	1000	3	0	359	164	0.8	Proco2	1	9.57	11.94	33.4	19/02/2020	14:58:56
Mixed/nonconventional	210	195	200	205	22.03	0.03	0	-9.46	-200.385	285.793	1000	3	0	171	49	0.6	Proco2	1	11.65	11.96	32.9	19/02/2020	14:59:01
Mixed/nonconventional	210	205	235	230	15.5	0.1	0	34.57	-4.305	523.539	1000	3	0	327	171	0.6	Proco2	1	9.45	11.94	33.4	19/02/2020	14:59:07
Mixed/nonconventional	210	205	230	225	16.17	0.1	0	-177.73	-8.984	523.539	1000	3	0	327	171	0.6	Proco2	2	9.45	11.94	33.4	19/02/2020	14:59:07
Mixed/nonconventional	210	205	225	220	18.08	0.03	0	-220.27	-25.105	523.539	1000	3	0	327	171	0.6	Proco2	3	9.45	11.94	33.4	19/02/2020	14:59:07
Mixed/nonconventional	210	205	220	215	23.88	0.06	0	452.28	-132.627	523.539	1000	3	0	327	171	0.6	Proco2	4	9.45	11.94	33.4	19/02/2020	14:59:08
Mixed/nonconventional	205	150	175	180	24.58	0.26	0	-5.91	-25.261	484.35	1000	3	0	346	168	0.7	Proco2	1	9.51	11.96	32.9	19/02/2020	14:59:13
Mixed/nonconventional	205	160	180	185	23.91	0.04	0	34.79	-48.722	640.036	1000	3	0	278	178	0.4	Proco2	1	9.27	11.94	33.4	19/02/2020	14:59:19
Mixed/nonconventional	205	170	185	190	18.97	0.1	0	-39.19	-48.324	480.238	1000	3	0	348	167	0.7	Proco2	1	9.51	11.96	33.4	19/02/2020	14:59:25
Mixed/nonconventional	205	180	190	195	18.76	0.03	0	4.54	-82.023	411.997	1000	3	0	380	157	0.9	Proco2	1	9.71	11.96	33.4	19/02/2020	14:59:31
Mixed/nonconventional	205	190	195	200	19.25	0.07	0	-30.2	-198.077	323.239	1000	3	0	268	87	0.8	Proco2	1	11.09	11.94	33.4	19/02/2020	14:59:37
Mixed/nonconventional	205	200	235	230	15.76	0.54	0	39.2	-2.178	455.861	1000	3	0	359	164	0.8	Proco2	1	9.57	11.94	33.4	19/02/2020	14:59:43
Mixed/nonconventional	205	200	230	225	14.7	0.26	0	-176.92	-3.555	455.861	1000	3	0	359	164	0.8	Proco2	2	9.57	11.94	33.4	19/02/2020	14:59:43
Mixed/nonconventional	205	200	225	220	14.97	0.14	0	-236.73	-7.24	455.861	1000	3	0	359	164	0.8	Proco2	3	9.57	11.94	33.4	19/02/2020	14:59:43
Mixed/nonconventional	205	200	220	215	17.82	0.13	0	495.97	-21.552	455.861	1000	3	0	359	164	0.8	Proco2	4	9.57	11.94	33.4	19/02/2020	14:59:43
Mixed/nonconventional	205	200	215	210	22.67	0.09	0	-29.52	-109.669	455.861	1000	3	0	359	164	0.8	Proco2	5	9.57	11.94	33.4	19/02/2020	14:59:43
Mixed/nonconventional	200	130	160	170	33.12	0.02	0	90.3	-31.324	356.497	1000	3	0	397	141	1.1	Proco2	1	10.07	11.94	33.4	19/02/2020	14:59:49
Mixed/nonconventional	200	155	175	180	20.86	0.1	0	154.38	-36.031	542.596	1000	3	0	320	174	0.6	Proco2	1	9.42	11.96	33.8	19/02/2020	14:59:55
Mixed/nonconventional	200	165	180	185	20.86	0.07	0	-110.08	-55.781	504.077	1000	3	0	337	170	0.7	Proco2	1	9.48	11.96	33.4	19/02/2020	15:00:01
Mixed/nonconventional	200	175	185	190	17.81	0.03	0	87.64	-84.09	444.932	1000	3	0	366	163	0.8	Proco2	1	9.6	11.94	33.8	19/02/2020	15:00:07
Mixed/nonconventional	200	185	190	195	21.12	0.08	0	-96.3	-199.997	297.508	1000	3	0	281	84	0.9	Proco2	1	11.15	11.96	33.8	19/02/2020	15:00:13
Mixed/nonconventional	200	195	225	220	13.34	0.31	0	-254.7	-3.306	467.21	1000	3	0	357	167	0.8	Proco2	1	9.57	11.96	33.8	19/02/2020	15:00:19
Mixed/nonconventional	200	195	220	215	14.69	0.27	0	518.99	-7.283	467.21	1000	3	0	357	167	0.8	Proco2	2	9.57	11.96	33.8	19/02/2020	15:00:19
Mixed/nonconventional	200	195	215	210	17.71	0.05	0	5.05	-21.952	467.21	1000	3	0	357	167	0.8	Proco2	3	9.57	11.96	33.8	19/02/2020	15:00:19
Mixed/nonconventional	200	195	210	205	19.83	0.1	0	-14.85	-98.289	467.21	1000	3	0	357	167	0.8	Proco2	4	9.57	11.96	33.8	19/02/2020	15:00:19
Mixed/nonconventional	195	140	165	170	25.36	0.68	0	4.49	-29.299	544.421	1000	3	0	316	172	0.6	Proco2	1	9.39	11.94	33.4	19/02/2020	15:00:25
Mixed/nonconventional	195	150	170	175	20.87	0.11	0	61.27	-33.034	497.195	1000	3	0	338	168	0.7	Proco2	1	9.45	11.96	33.4	19/02/2020	15:00:31
Mixed/nonconventional	195	160	175	180	17.98	0.08	0	-9.13	-63.904	669.808	1000	3	0	267	179	0.4	Proco2	1	9.24	11.94	33.8	19/02/2020	15:00:36
Mixed/nonconventional	195	170	180	185	19.47	0	0	-0.86	-101.997	493.79	1000	3	0	339	168	0.7	Proco2	1	9.48	11.94	33.4	19/02/2020	15:00:42
Mixed/nonconventional	195	180	185	190	18.4	0.09	0	-19.74	-197.488	337.265	1000	3	0	299	101	0.9	Proco2	1	10.85	11.94	33.8	19/02/2020	15:00:48
Mixed/nonconventional	195	185	225	235	19.74	0.21	0	136.34	4.816	459.956	1000	3	0	358	165	0.8	Proco2	1	9.57	11.94	33.8	19/02/2020	15:00:54
Mixed/nonconventional	195	190	225	220	15.66	0.37	0	-272.25	-2.15	452.889	1000	3	0	360	163	0.8	Proco2	1	9.57	11.96	33.8	19/02/2020	15:01:00
Mixed/nonconventional	195	190	220	215	15.59	0.15	0	535.33	-3.747	452.889	1000	3	0	360	163	0.8	Proco2	2	9.57	11.96	33.8	19/02/2020	15:01:00
Mixed/nonconventional	195	190	215	210	17.49	0.09	0	20.64	-8.402	452.889	1000	3	0	360	163	0.8	Proco2	3	9.57	11.96	33.8	19/02/2020	15:01:00
Mixed/nonconventional	195	190	210	205	20.45	0.05	0	5.35	-24.572	452.889	1000	3	0	360	163	0.8	Proco2	4	9.57	11.96	33.8	19/02/2020	15:01:00
Mixed/nonconventional	195	190	205	200	24.55	0.07	0	-87.61	-117.979	452.889	1000	3	0	360	163	0.8	Proco2	5	9.57	11.96	33.8	19/02/2020	15:01:00
Mixed/nonconventional	190	120	150	160	33.08	0.02	0	-18.12	-41.298	470.633	1000	3	0	353	166	0.8	Proco2	1	9.54	11.96	33.8	19/02/2020	15:01:06
Mixed/nonconventional	190	145	165	170	21.22	0.12	0	345.65	-28.636	424.014	1000	3	0	375	159	0.9	Proco2	1	9.68	11.94	33.8	19/02/2020	15:01:12
Mixed/nonconventional	190	155	170	175	17.87	0.12	0	-99.34	-50.022	527.648	1000	3	0	326	172	0.6	Proco2	1	9.42	11.96	33.8	19/02/2020	15:01:18
Mixed/nonconventional	190	165	175	180	16.55	0.07	0	99.48	-86.653	493.344	1000	3	0	342	169	0.7	Proco2	1	9.48	11.94	33.8	19/02/2020	15:01:24
Mixed/nonconventional	190	175	180	185	20.54	0.05	0	-16.25	-199.58	305.292	1000	3	0	254	78	0.8	Proco2	1	11.2	11.96	33.8	19/02/2020	15:01:30
Mixed/nonconventional	190	180	220	230	18.46	0.48	0	461.36	3.612	368.719	1000	3	0	396	146	1.1	Proco2	1	9.98	11.94	33.8	19/02/2020	15:01:36
Mixed/nonconventional	190	185	220	215	15.25	0.2	0	546.64	-1.854	401.006	1000	3	0	386	155	1	Proco2	1	9.77	11.94	33.8	19/02/2020	15:01:42
Mixed/nonconventional	190	185	215	210	15.28	0.23	0	28.99	-3.251	401.006	1000	3	0	386	155	1	Proco2	2	9.77	11.94	33.8	19/02/2020	15:01:42
Mixed/nonconventional	190	185	210	205	15.99	0.09	0	10.76	-6.805	401.006	1000	3	0	386	155	1	Proco2	3	9.77	11.94	33.8	19/02/2020	15:01:42
Mixed/nonconventional	190	185	205	200	18.62	0.15	0	-51.86	-19.806	401.006	1000	3	0	386	155	1	Proco2	4	9.77	11.94	33.8	19/02/2020	15:01:42
Mixed/nonconventional	190	185	200	195	19.46	0.09	0	-76.22	-82.789	401.006	1000	3	0	386	155	1	Proco2	5	9.77	11.94	33.8	19/02/2020	15:01:42
Mixed/nonconventional	185	130	155	160	26.94	0.5	0	322.74	-20.017	350.204	1000	3	0	397	139	1.1	Proco2	1	10.1	11.96	33.8	19/02/2020	15:01:48
Mixed/nonconventional	185	140	160	165	23.89	0.21	0	73.08	-35.251	463.61	1000	3	0	356	165	0.8	Proco2	1	9.54	11.94	33.8	19/02/2020	15:01:54
Mixed/nonconventional	185	150	165	170	17.96	0.21	0	62.13	-40.983	430.133	1000	3	0	373	160	0.9	Proco2	1	9.66	11.96	33.8	19/02/2020	15:02:00
Mixed/nonconventional	185	160	170	175	16.41	0.05	0	17.28	-94.404	542.251	1000	3	0	317	172	0.6	Proco2	1	9.39	11.96	33.8	19/02/2020	15:02:05
Mixed/nonconventional	185	170	175	180	17.62	0.03	0	57.14	-200.296	357.125	1000	3	0	309	110	0.9	Proco2	1	10.67	11.94	33.8	19/02/2020	15:02:11
Mixed/nonconventional	185	175	215	225	17.97	0.22	0	-256.37	4.214	441.964	1000	3	0	367	162	0.8	Proco2	1	9.6	11.94	34.3	19/02/2020	15:02:17
Mixed/nonconventional	185	180	215	210	16.92	0.36	0	34.01	-1.908	371.876	1000	3	0	395	147	1.1	Proco2	1	9.92	11.94	34.3	19/02/2020	15:02:23
Mixed/nonconventional	185	180	210	205	16.14	0.19	0	12.36	-3.184	371.876	1000	3	0	395	147	1.1	Proco2	2	9.92	11.94	34.3	19/02/2020	15:02:23
Mixed/nonconventional	185	180	205	200	16.49	0.1	0	-38.26	-6.506	371.876	1000	3	0	395	147	1.1	Proco2	3	9.92	11.94	34.3	19/02/2020	15:02:23
Mixed/nonconventional	185	180	200	195	17.96	0	0	-42.38	-17.714	371.876	1000	3	0	395	147	1.1	Proco2	4	9.92	11.94	34.3	19/02/2020	15:02:23
Mixed/nonconventional	185	180	195	190	20.01	0.07	0	-24	-78.955	371.876	1000	3	0	395	147	1.1	Proco2	5	9.92	11.94	34.3	19/02/2020	15:02:23
Mixed/nonconventional	180	135	155	160	22.99	0.09	0	672.34	-33.289	454.967	1000	3	0	361	164	0.8	Proco2	1	9.57	11.94	33.8	19/02/2020	15:02:29
Mixed/nonconventional	180	145	160	165	20.33	0.08	0	-215.26	-42.595	395.004	1000	3	0	388	153	1	Proco2	1	9.8	11.94	34.3	19/02/2020	15:02:35
Mixed/nonconventional	180	155	165	170	17.45	0.07	0	297.87	-89.595	484.043	1000	3	0	347	168	0.7	Proco2	1	9.51	11.94	34.3	19/02/2020	15:02:41
Mixed/nonconventional	180	165	170	175	19.64	0.05	0	-4.33	-197.654	316.193	1000	3	0	249	79	0.8	Proco2	1	11.2	11.94	34.3	19/02/2020	15:02:47
Mixed/nonconventional	180	170	230	220	21.31	0.37	0	-484	-2.236	395.577	1000	3	0	388	154	1	Proco2	1	9.8	11.96	34.3	19/02/2020	15:02:53
Mixed/nonconventional	180	170	220	210	17.17	0.61	0	597.7	-3.603	395.577	1000	3	0	388	154	1	Proco2	2	9.8	11.96	34.3	19/02/2020	15:02:53
Mixed/nonconventional	180	175	205	200	13.65	0.1	0	-32.12	-2.947	407.127	1000	3	0	383	156	0.9	Proco2	1	9.74	11.94	33.8	19/02/2020	15:02:59
Mixed/nonconventional	180	175	200	195	13.29	0.31	0	-30.72	-5.739	407.127	1000	3	0	383	156	0.9	Proco2	2	9.74	11.94	33.8	19/02/2020	15:02:59
