El-array	Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In	Time	Stack	Rs-Check	Vab	Pab	Rab	Name	Channel	Tx-Bat	Rx-Bat	Temp.	Date	
Mixed/nonconventional	20	185	95	110	62.34	0.83	0	-722.44	27.604	625.937	1000	3	0	285	178	0.5	Proco2	1	9.39	11.98	31.9	19/02/2020	13:47:51
Mixed/nonconventional	20	215	110	125	65.68	0.86	0	-11.87	14.527	437.747	1000	3	0	368	161	0.8	Proco2	1	9.68	11.98	32.4	19/02/2020	13:47:57
Mixed/nonconventional	30	195	105	120	56.55	0.07	0	-465.1	25.836	645.904	1000	3	0	278	180	0.4	Proco2	1	9.36	11.98	32.4	19/02/2020	13:48:03
Mixed/nonconventional	40	205	115	130	54.35	0.06	0	-51.4	19.678	511.854	1000	3	0	335	171	0.7	Proco2	1	9.54	11.98	32.4	19/02/2020	13:48:09
Mixed/nonconventional	50	180	110	120	45.15	0.21	0	145.1	19.415	567.396	1000	3	0	309	175	0.5	Proco2	1	9.48	11.98	31.9	19/02/2020	13:48:15
Mixed/nonconventional	110	125	230	215	34.91	6.49	0	170.87	1.07	485.43	1000	6	0	346	168	0.7	Proco2	1	9.57	11.98	31.9	19/02/2020	13:48:25
Mixed/nonconventional	110	125	215	200	28.44	4.4	0	5.81	1.395	485.43	1000	6	0	346	168	0.7	Proco2	2	9.57	11.98	31.9	19/02/2020	13:48:25
Mixed/nonconventional	110	125	200	185	24.5	1.78	0	27.59	2.103	485.43	1000	6	0	346	168	0.7	Proco2	3	9.57	11.98	31.9	19/02/2020	13:48:25
Mixed/nonconventional	235	180	205	210	24.18	0.66	0	-250.13	-20.753	404.402	1000	3	0	387	156	1	Proco2	1	9.83	11.98	32.4	19/02/2020	13:48:31
Mixed/nonconventional	235	190	210	215	22.11	0.12	0	39.44	-29.919	425.079	1000	3	0	379	161	0.9	Proco2	1	9.77	11.98	32.4	19/02/2020	13:48:37
Mixed/nonconventional	235	200	215	220	20.47	0.15	0	-48.61	-43.406	399.683	1000	3	0	389	155	1	Proco2	1	9.89	11.98	32.4	19/02/2020	13:48:43
Mixed/nonconventional	235	210	220	225	16.58	0.08	0	-41.94	-79.861	453.854	1000	3	0	365	166	0.8	Proco2	1	9.68	11.98	32.4	19/02/2020	13:48:48
Mixed/nonconventional	235	220	225	230	20.57	0.05	0	-27.01	-201.364	307.529	1000	3	0	399	123	1.3	Proco2	1	10.52	11.98	32.4	19/02/2020	13:48:54
Mixed/nonconventional	230	120	170	180	35.16	0.95	0	470.28	-12.433	333.245	1000	4	0	399	133	1.2	Proco2	1	10.31	11.98	32.4	19/02/2020	13:49:01
Mixed/nonconventional	230	140	180	190	31.25	0.32	0	-6.66	-15.624	314.153	1000	3	0	398	125	1.3	Proco2	1	10.49	11.98	32.4	19/02/2020	13:49:07
Mixed/nonconventional	230	160	190	200	30.66	0.09	0	90.94	-32.615	401.023	1000	3	0	389	156	1	Proco2	1	9.89	11.98	32.4	19/02/2020	13:49:13
Mixed/nonconventional	230	185	205	210	20.34	0.05	0	-15.77	-26.863	414.962	1000	3	0	383	159	0.9	Proco2	1	9.83	11.98	32.9	19/02/2020	13:49:19
Mixed/nonconventional	230	195	210	215	18.68	0.16	0	-112.08	-42.509	428.999	1000	3	0	377	162	0.9	Proco2	1	9.77	11.98	32.4	19/02/2020	13:49:25
Mixed/nonconventional	230	205	215	220	18.82	0.04	0	90.84	-78.265	392.013	1000	3	0	391	153	1	Proco2	1	9.95	11.98	32.9	19/02/2020	13:49:31
Mixed/nonconventional	230	215	220	225	19.25	0.08	0	-116.72	-189.737	309.631	1000	3	0	398	123	1.3	Proco2	1	10.49	11.98	32.4	19/02/2020	13:49:37
Mixed/nonconventional	225	170	195	200	26.96	0.87	0	-113.71	-19.817	346.377	1000	3	0	398	138	1.1	Proco2	1	10.25	11.98	32.9	19/02/2020	13:49:43
Mixed/nonconventional	225	180	200	205	21.53	0.49	0	181.71	-30.012	437.834	1000	3	0	373	163	0.9	Proco2	1	9.74	11.98	32.4	19/02/2020	13:49:48
Mixed/nonconventional	225	190	205	210	17.74	0.26	0	-198.88	-43.025	457.287	1000	3	0	363	166	0.8	Proco2	1	9.68	11.98	32.9	19/02/2020	13:49:54
Mixed/nonconventional	225	200	210	215	17.51	0.06	0	75.27	-79.251	426.634	1000	3	0	377	161	0.9	Proco2	1	9.77	11.98	32.9	19/02/2020	13:50:00
Mixed/nonconventional	225	210	215	220	21.03	0.08	0	-80.1	-198.439	296.489	1000	3	0	212	63	0.7	Proco2	1	11.5	11.98	32.9	19/02/2020	13:50:06
Mixed/nonconventional	225	220	230	235	20.53	0.06	0	143.25	71.518	328.329	1000	3	0	398	131	1.2	Proco2	1	10.4	11.98	32.9	19/02/2020	13:50:12
Mixed/nonconventional	220	130	170	180	29.02	0.47	0	88.21	-21.064	456.04	1000	3	0	364	166	0.8	Proco2	1	9.68	11.98	32.9	19/02/2020	13:50:18
Mixed/nonconventional	220	150	180	190	24.93	0.31	0	54.55	-21.814	329.875	1000	3	0	399	132	1.2	Proco2	1	10.37	11.98	32.9	19/02/2020	13:50:24
Mixed/nonconventional	220	175	195	200	22.71	0.07	0	67.89	-27.156	375.592	1000	3	0	395	148	1.1	Proco2	1	10.04	11.98	32.9	19/02/2020	13:50:30
Mixed/nonconventional	220	185	200	205	18.5	0.11	0	-27.51	-40.042	408.029	1000	3	0	385	157	0.9	Proco2	1	9.86	11.98	32.9	19/02/2020	13:50:36
Mixed/nonconventional	220	195	205	210	16.74	0.06	0	-31.03	-74.685	420.474	1000	3	0	380	160	0.9	Proco2	1	9.83	11.98	32.9	19/02/2020	13:50:42
Mixed/nonconventional	220	205	210	215	19.56	0.07	0	-75.71	-200.41	321.815	1000	3	0	330	106	1	Proco2	1	10.85	11.98	32.9	19/02/2020	13:50:47
Mixed/nonconventional	220	215	235	230	16.82	0.13	0	-85.81	-13.509	302.802	1000	3	0	398	121	1.3	Proco2	1	10.55	11.98	32.9	19/02/2020	13:50:53
Mixed/nonconventional	220	215	230	225	21.4	0.04	0	-166.6	-68.758	302.802	1000	3	0	398	121	1.3	Proco2	2	10.55	11.98	32.9	19/02/2020	13:50:53
Mixed/nonconventional	215	160	185	190	22.35	0.32	0	-181.71	-18.326	386.352	1000	3	0	393	152	1	Proco2	1	10.01	11.98	33.4	19/02/2020	13:50:59
Mixed/nonconventional	215	170	190	195	19.32	0.09	0	178.34	-19.616	318.939	1000	3	0	398	127	1.2	Proco2	1	10.46	11.98	32.9	19/02/2020	13:51:05
Mixed/nonconventional	215	180	195	200	20.15	0.18	0	-73.4	-43.578	407.65	1000	3	0	387	158	0.9	Proco2	1	9.89	11.98	32.9	19/02/2020	13:51:11
Mixed/nonconventional	215	190	200	205	18.22	0.13	0	110.95	-82.592	427.146	1000	3	0	378	162	0.9	Proco2	1	9.77	11.98	33.4	19/02/2020	13:51:17
Mixed/nonconventional	215	200	205	210	20.54	0.09	0	-150.22	-200.2	306.166	1000	3	0	297	91	1	Proco2	1	11.12	11.98	33.4	19/02/2020	13:51:23
Mixed/nonconventional	215	210	235	230	13.59	0.21	0	-64.86	-6.534	453.066	1000	3	0	366	166	0.8	Proco2	1	9.71	11.98	33.4	19/02/2020	13:51:29
Mixed/nonconventional	215	210	230	225	15.33	0.14	0	-121.73	-18.418	453.066	1000	3	0	366	166	0.8	Proco2	2	9.71	11.98	33.4	19/02/2020	13:51:29
Mixed/nonconventional	215	210	225	220	20.65	0.09	0	45.98	-99.283	453.066	1000	3	0	366	166	0.8	Proco2	3	9.71	11.98	33.4	19/02/2020	13:51:29
Mixed/nonconventional	210	120	160	170	30.22	0.04	0	82.26	-23.563	489.895	1000	3	0	345	169	0.7	Proco2	1	9.63	11.98	32.9	19/02/2020	13:51:35
Mixed/nonconventional	210	140	170	180	23.88	0.21	0	23.11	-28.908	456.373	1000	3	0	360	164	0.8	Proco2	1	9.68	11.98	33.4	19/02/2020	13:51:41
Mixed/nonconventional	210	165	185	190	19.76	0.08	0	5.29	-28.148	447.406	1000	3	0	365	163	0.8	Proco2	1	9.68	11.98	33.4	19/02/2020	13:51:47
Mixed/nonconventional	210	175	190	195	17.39	0.1	0	10.27	-51.444	557.732	1000	3	0	312	174	0.6	Proco2	1	9.51	11.98	32.9	19/02/2020	13:51:52
Mixed/nonconventional	210	185	195	200	18.92	0.05	0	36.96	-125.747	626.52	1000	3	0	284	178	0.5	Proco2	1	9.42	11.98	33.4	19/02/2020	13:51:58
Mixed/nonconventional	210	195	200	205	20.07	0.05	0	-19.38	-198.36	310.535	1000	3	0	130	40	0.4	Proco2	1	11.8	11.98	33.4	19/02/2020	13:52:04
Mixed/nonconventional	210	205	235	230	12.76	0.13	0	-51.76	-3.834	566.47	1000	3	0	309	175	0.5	Proco2	1	9.51	11.98	33.4	19/02/2020	13:52:10
Mixed/nonconventional	210	205	230	225	13.12	0.09	0	-95.36	-7.886	566.47	1000	3	0	309	175	0.5	Proco2	2	9.51	11.98	33.4	19/02/2020	13:52:10
Mixed/nonconventional	210	205	225	220	15.5	0.07	0	117.17	-23.297	566.47	1000	3	0	309	175	0.5	Proco2	3	9.51	11.98	33.4	19/02/2020	13:52:10
Mixed/nonconventional	210	205	220	215	22.86	0.03	0	24.15	-137.402	566.47	1000	3	0	309	175	0.5	Proco2	4	9.51	11.98	33.4	19/02/2020	13:52:10
Mixed/nonconventional	205	150	175	180	20.15	0.25	0	-248.83	-17.39	406.592	1000	3	0	384	156	0.9	Proco2	1	9.86	11.98	33.4	19/02/2020	13:52:16
Mixed/nonconventional	205	160	180	185	17.57	0.19	0	321.91	-26.992	482.654	1000	3	0	348	168	0.7	Proco2	1	9.63	11.98	33.4	19/02/2020	13:52:22
Mixed/nonconventional	205	170	185	190	18.39	0.13	0	-198.77	-39.194	401.834	1000	3	0	386	155	1	Proco2	1	9.86	11.98	33.4	19/02/2020	13:52:28
Mixed/nonconventional	205	180	190	195	17.2	0.05	0	150.39	-93.131	510.304	1000	3	0	336	171	0.7	Proco2	1	9.57	11.98	33.4	19/02/2020	13:52:34
Mixed/nonconventional	205	190	195	200	21.74	0.07	0	-66.47	-197.898	286	1000	3	0	172	49	0.6	Proco2	1	11.71	11.98	33.4	19/02/2020	13:52:40
Mixed/nonconventional	205	200	235	230	14.77	0.23	0	-45.08	-2.216	495.028	1000	3	0	344	170	0.7	Proco2	1	9.63	11.98	33.4	19/02/2020	13:52:46
Mixed/nonconventional	205	200	230	225	12.55	0.34	0	-79.6	-3.296	495.028	1000	3	0	344	170	0.7	Proco2	2	9.63	11.98	33.4	19/02/2020	13:52:46
Mixed/nonconventional	205	200	225	220	13.38	0.19	0	131.75	-7.029	495.028	1000	3	0	344	170	0.7	Proco2	3	9.63	11.98	33.4	19/02/2020	13:52:46
Mixed/nonconventional	205	200	220	215	17.41	0.08	0	29.91	-22.862	495.028	1000	3	0	344	170	0.7	Proco2	4	9.63	11.98	33.4	19/02/2020	13:52:46
Mixed/nonconventional	205	200	215	210	20.51	0.06	0	-198.09	-107.749	495.028	1000	3	0	344	170	0.7	Proco2	5	9.63	11.98	33.4	19/02/2020	13:52:46
Mixed/nonconventional	200	130	160	170	24.32	0.03	0	59.64	-40.319	624.878	1000	3	0	285	178	0.5	Proco2	1	9.42	11.98	33.4	19/02/2020	13:52:52
Mixed/nonconventional	200	155	175	180	18.16	0.69	0	105.22	-32.133	556.003	1000	3	0	315	175	0.6	Proco2	1	9.51	11.98	33.8	19/02/2020	13:52:58
Mixed/nonconventional	200	165	180	185	16.47	0.45	0	24.14	-35.041	401.059	1000	3	0	386	155	1	Proco2	1	9.89	11.98	33.4	19/02/2020	13:53:04
Mixed/nonconventional	200	175	185	190	19.18	0.03	0	-40.4	-99.008	486.437	1000	3	0	346	168	0.7	Proco2	1	9.6	11.98	33.4	19/02/2020	13:53:10
Mixed/nonconventional	200	185	190	195	19.67	0.07	0	19.06	-199.937	319.332	1000	3	0	194	62	0.6	Proco2	1	11.53	11.98	33.8	19/02/2020	13:53:15
Mixed/nonconventional	200	195	225	220	13.68	0.24	0	133.18	-4.032	555.772	1000	3	0	314	175	0.6	Proco2	1	9.51	11.98	33.8	19/02/2020	13:53:21
Mixed/nonconventional	200	195	220	215	16.04	0.07	0	24.75	-9.461	555.772	1000	3	0	314	175	0.6	Proco2	2	9.51	11.98	33.8	19/02/2020	13:53:21
Mixed/nonconventional	200	195	215	210	17.28	0.05	0	-127.68	-25.478	555.772	1000	3	0	314	175	0.6	Proco2	3	9.51	11.98	33.8	19/02/2020	13:53:21
Mixed/nonconventional	200	195	210	205	21.99	0.05	0	70.04	-129.653	555.772	1000	3	0	314	175	0.6	Proco2	4	9.51	11.98	33.8	19/02/2020	13:53:22
Mixed/nonconventional	195	140	165	170	21.47	0.48	0	-70.35	-19.178	420.878	1000	3	0	378	159	0.9	Proco2	1	9.8	11.98	33.8	19/02/2020	13:53:27
Mixed/nonconventional	195	150	170	175	18.96	0.2	0	138.22	-26.925	446.133	1000	3	0	365	163	0.8	Proco2	1	9.71	11.98	33.8	19/02/2020	13:53:33
Mixed/nonconventional	195	160	175	180	17.17	0.14	0	-221.61	-49.035	538.441	1000	3	0	320	172	0.6	Proco2	1	9.51	11.98	33.8	19/02/2020	13:53:39
Mixed/nonconventional	195	170	180	185	17.41	0.09	0	248.49	-81.13	439.07	1000	3	0	368	162	0.8	Proco2	1	9.71	11.98	33.8	19/02/2020	13:53:45
Mixed/nonconventional	195	180	185	190	22.86	0.06	0	-157.13	-192.713	264.798	1000	3	0	144	38	0.5	Proco2	1	11.86	11.98	33.8	19/02/2020	13:53:51
Mixed/nonconventional	195	185	225	235	15.3	0.13	0	95.3	4.547	559.96	1000	3	0	313	175	0.6	Proco2	1	9.51	11.98	33.8	19/02/2020	13:53:57
Mixed/nonconventional	195	190	225	220	12.72	1.89	0	128.79	-2.346	608.136	1000	6	0	292	177	0.5	Proco2	1	9.42	11.96	33.8	19/02/2020	13:54:07
Mixed/nonconventional	195	190	220	215	14.35	0.2	0	19.94	-4.63	608.136	1000	6	0	292	177	0.5	Proco2	2	9.42	11.96	33.8	19/02/2020	13:54:07
Mixed/nonconventional	195	190	215	210	13.64	0.36	0	-92.82	-8.798	608.136	1000	6	0	292	177	0.5	Proco2	3	9.42	11.96	33.8	19/02/2020	13:54:07
Mixed/nonconventional	195	190	210	205	16.02	0.11	0	123.36	-25.841	608.136	1000	6	0	292	177	0.5	Proco2	4	9.42	11.96	33.8	19/02/2020	13:54:07
Mixed/nonconventional	195	190	205	200	21.44	0.06	0	-138.24	-138.363	608.136	1000	6	0	292	177	0.5	Proco2	5	9.42	11.96	33.8	19/02/2020	13:54:07
Mixed/nonconventional	190	120	150	160	25.61	0.04	0	-17.7	-31.423	462.571	1000	3	0	357	165	0.8	Proco2	1	9.66	12.01	33.8	19/02/2020	13:54:13
Mixed/nonconventional	190	145	165	170	19.23	0.06	0	134.76	-32.362	528.715	1000	3	0	324	171	0.6	Proco2	1	9.51	11.98	33.8	19/02/2020	13:54:19
Mixed/nonconventional	190	155	170	175	17.68	0.05	0	-27.76	-57.418	612.118	1000	3	0	290	177	0.5	Proco2	1	9.42	11.98	33.8	19/02/2020	13:54:25
Mixed/nonconventional	190	165	175	180	17.47	0.06	0	-75.86	-79.213	427.231	1000	3	0	374	160	0.9	Proco2	1	9.74	11.98	33.8	19/02/2020	13:54:30
Mixed/nonconventional	190	175	180	185	20.1	0.05	0	206	-200.442	313.296	1000	3	0	196	62	0.6	Proco2	1	11.5	11.98	33.8	19/02/2020	13:54:36
Mixed/nonconventional	190	180	220	230	14.08	0.26	0	-73.21	4.458	596.852	1000	3	0	296	177	0.5	Proco2	1	9.48	11.98	33.8	19/02/2020	13:54:42
Mixed/nonconventional	190	185	220	215	15.11	0.32	0	16.18	-2.668	582.331	1000	3	0	302	176	0.5	Proco2	1	9.45	11.98	33.8	19/02/2020	13:54:48
Mixed/nonconventional	190	185	215	210	14	0.06	0	-74.48	-4.326	582.331	1000	3	0	302	176	0.5	Proco2	2	9.45	11.98	33.8	19/02/2020	13:54:48
Mixed/nonconventional	190	185	210	205	14.47	0.23	0	133.42	-8.942	582.331	1000	3	0	302	176	0.5	Proco2	3	9.45	11.98	33.8	19/02/2020	13:54:48
Mixed/nonconventional	190	185	205	200	18.51	0.03	0	-96.4	-28.591	582.331	1000	3	0	302	176	0.5	Proco2	4	9.45	11.98	33.8	19/02/2020	13:54:48
Mixed/nonconventional	190	185	200	195	24.26	0.07	0	-240.23	-149.893	582.331	1000	3	0	302	176	0.5	Proco2	5	9.45	11.98	33.8	19/02/2020	13:54:48
Mixed/nonconventional	185	130	155	160	20.61	0.4	0	-163.59	-27.91	637.987	1000	3	0	280	178	0.4	Proco2	1	9.39	11.98	33.8	19/02/2020	13:54:54
Mixed/nonconventional	185	140	160	165	18.59	0.06	0	142.68	-24.25	409.839	1000	3	0	381	156	0.9	Proco2	1	9.8	11.98	34.3	19/02/2020	13:55:00
Mixed/nonconventional	185	150	165	170	18.65	0.14	0	-59.96	-42.954	434.067	1000	3	0	370	160	0.9	Proco2	1	9.71	11.98	34.3	19/02/2020	13:55:06
Mixed/nonconventional	185	160	170	175	18.72	0.03	0	96.03	-103.593	521.641	1000	3	0	326	170	0.6	Proco2	1	9.51	11.98	34.3	19/02/2020	13:55:12
Mixed/nonconventional	185	170	175	180	21.53	0.04	0	-12.69	-203.634	297.103	1000	3	0	258	77	0.9	Proco2	1	11.26	11.98	34.3	19/02/2020	13:55:18
Mixed/nonconventional	185	175	215	225	15.04	0.27	0	-130.05	3.937	493.433	1000	3	0	342	169	0.7	Proco2	1	9.57	11.98	34.3	19/02/2020	13:55:24
Mixed/nonconventional	185	180	215	210	13.15	0.17	0	-63.29	-2.213	555.037	1000	3	0	313	174	0.6	Proco2	1	9.48	11.98	34.3	19/02/2020	13:55:30
Mixed/nonconventional	185	180	210	205	12.43	0.17	0	134.36	-3.661	555.037	1000	3	0	313	174	0.6	Proco2	2	9.48	11.98	34.3	19/02/2020	13:55:30
Mixed/nonconventional	185	180	205	200	14.39	0.09	0	-80.17	-8.472	555.037	1000	3	0	313	174	0.6	Proco2	3	9.48	11.98	34.3	19/02/2020	13:55:30
Mixed/nonconventional	185	180	200	195	18.16	0.06	0	-149.99	-26.739	555.037	1000	3	0	313	174	0.6	Proco2	4	9.48	11.98	34.3	19/02/2020	13:55:30
Mixed/nonconventional	185	180	195	190	20.34	0.09	0	-81.78	-119.762	555.037	1000	3	0	313	174	0.6	Proco2	5	9.48	11.98	34.3	19/02/2020	13:55:30
Mixed/nonconventional	180	135	155	160	18.62	0.29	0	185.51	-33.537	565.968	1000	3	0	306	173	0.5	Proco2	1	9.51	11.98	34.3	19/02/2020	13:55:36
Mixed/nonconventional	180	145	160	165	17.34	0.19	0	-105.3	-46.379	504.261	1000	3	0	336	169	0.7	Proco2	1	9.54	11.98	34.3	19/02/2020	13:55:42
Mixed/nonconventional	180	155	165	170	18.65	0.04	0	102.1	-114.215	577.31	1000	3	0	304	175	0.5	Proco2	1	9.42	11.98	34.3	19/02/2020	13:55:48
